codgeo;libgeo;an;pop65p
68074;Durlinsdorf;2022;122
68075;Durmenach;2022;186
68076;Durrenentzen;2022;157
68077;Eglingen;2022;56
68078;Eguisheim;2022;391
68079;Elbach;2022;84
68080;Emlingen;2022;59
68081;Saint-Bernard;2022;144
68082;Ensisheim;2022;1535
68083;Eschbach-au-Val;2022;102
68084;Eschentzwiller;2022;345
68085;Eteimbes;2022;62
68086;Falkwiller;2022;42
68087;Feldbach;2022;84
68088;Feldkirch;2022;217
68089;Fellering;2022;430
68090;Ferrette;2022;118
68091;Fessenheim;2022;383
68092;Fislis;2022;77
68093;Flaxlanden;2022;366
68094;Folgensbourg;2022;158
68095;Fortschwihr;2022;251
68096;Franken;2022;61
68097;Fréland;2022;326
68098;Friesen;2022;131
68099;Frœningen;2022;156
68100;Fulleren;2022;73
68101;Galfingue;2022;182
68102;Geishouse;2022;155
68103;Geispitzen;2022;122
68104;Geiswasser;2022;75
68105;Gildwiller;2022;63
68106;Goldbach-Altenbach;2022;60
68107;Gommersdorf;2022;86
68109;Griesbach-au-Val;2022;151
68110;Grussenheim;2022;171
68111;Gueberschwihr;2022;201
68112;Guebwiller;2022;2501
68113;Guémar;2022;296
68114;Guevenatten;2022;38
68115;Guewenheim;2022;284
68116;Gundolsheim;2022;152
68117;Gunsbach;2022;198
68118;Habsheim;2022;1033
68119;Hagenbach;2022;127
68120;Hagenthal-le-Bas;2022;266
68121;Hagenthal-le-Haut;2022;136
68122;Hartmannswiller;2022;117
68123;Hattstatt;2022;180
68124;Hausgauen;2022;84
68125;Hecken;2022;80
68126;Hégenheim;2022;766
68127;Heidwiller;2022;169
68128;Heimersdorf;2022;133
68129;Heimsbrunn;2022;426
68130;Heiteren;2022;174
68131;Heiwiller;2022;41
68132;Helfrantzkirch;2022;173
68134;Herrlisheim-près-Colmar;2022;450
68135;Hésingue;2022;467
68136;Hettenschlag;2022;80
68137;Hindlingen;2022;112
68138;Hirsingue;2022;527
68139;Hirtzbach;2022;257
68140;Hirtzfelden;2022;211
68141;Hochstatt;2022;615
68142;Hohrod;2022;85
68143;Porte du Ried;2022;323
68144;Hombourg;2022;194
68145;Horbourg-Wihr;2022;1556
68146;Houssen;2022;375
68147;Hunawihr;2022;130
68148;Hundsbach;2022;52
68149;Huningue;2022;1387
68150;Husseren-les-Châteaux;2022;108
68151;Husseren-Wesserling;2022;239
68152;Illfurth;2022;529
68153;Illhaeusern;2022;141
68154;Illzach;2022;3110
68155;Ingersheim;2022;1105
68156;Issenheim;2022;932
68157;Jebsheim;2022;229
68158;Jettingen;2022;120
68159;Jungholtz;2022;194
68160;Kappelen;2022;110
68161;Katzenthal;2022;140
68162;Kaysersberg Vignoble;2022;1188
68163;Kembs;2022;847
68165;Kiffis;2022;48
68166;Kingersheim;2022;3165
68167;Kirchberg;2022;194
68168;Knœringue;2022;60
68169;Kœstlach;2022;80
68170;Kœtzingue;2022;121
68171;Kruth;2022;268
68172;Kunheim;2022;453
68173;Labaroche;2022;526
68174;Landser;2022;376
68175;Lapoutroie;2022;512
68176;Largitzen;2022;57
68177;Lautenbach;2022;330
68178;Lautenbachzell;2022;231
68179;Lauw;2022;243
68180;Leimbach;2022;210
68181;Levoncourt;2022;58
68182;Leymen;2022;284
68183;Liebenswiller;2022;52
68184;Liebsdorf;2022;58
68185;Lièpvre;2022;359
68186;Ligsdorf;2022;88
68187;Linsdorf;2022;63
68188;Linthal;2022;103
68189;Logelheim;2022;125
68190;Lucelle;2022;11
68191;Luemschwiller;2022;191
68192;Valdieu-Lutran;2022;101
68193;Luttenbach-près-Munster;2022;134
68194;Lutter;2022;55
68195;Lutterbach;2022;1453
68196;Magny;2022;43
68197;Magstatt-le-Bas;2022;89
68198;Magstatt-le-Haut;2022;46
68199;Malmerspach;2022;110
68200;Manspach;2022;125
68201;Masevaux-Niederbruck;2022;964
68202;Mertzen;2022;42
68203;Merxheim;2022;264
68204;Metzeral;2022;264
68205;Meyenheim;2022;222
68207;Michelbach-le-Bas;2022;208
68208;Michelbach-le-Haut;2022;123
68209;Mittelwihr;2022;175
68210;Mittlach;2022;68
68211;Mitzach;2022;87
68212;Mœrnach;2022;108
68213;Mollau;2022;114
68214;Montreux-Jeune;2022;81
68215;Montreux-Vieux;2022;196
68216;Mooslargue;2022;60
68217;Moosch;2022;487
68218;Morschwiller-le-Bas;2022;734
68219;Le Haut Soultzbach;2022;183
68221;Muespach;2022;195
68222;Muespach-le-Haut;2022;190
68223;Muhlbach-sur-Munster;2022;210
68224;Mulhouse;2022;17512
68225;Munchhouse;2022;309
68226;Munster;2022;1390
68227;Muntzenheim;2022;200
68228;Munwiller;2022;76
68229;Murbach;2022;29
68230;Nambsheim;2022;95
68231;Neuf-Brisach;2022;484
68232;Neuwiller;2022;140
68234;Niederentzen;2022;81
68235;Niederhergheim;2022;203
68237;Niedermorschwihr;2022;169
68238;Niffer;2022;189
68239;Oberbruck;2022;110
68240;Illtal;2022;272
68241;Oberentzen;2022;114
68242;Oberhergheim;2022;244
68243;Oberlarg;2022;30
68244;Obermorschwihr;2022;89
68245;Obermorschwiller;2022;99
68246;Obersaasheim;2022;187
68247;Oderen;2022;443
68248;Oltingue;2022;164
68249;Orbey;2022;884
68250;Orschwihr;2022;234
68251;Osenbach;2022;210
68252;Ostheim;2022;337
68253;Ottmarsheim;2022;349
68254;Petit-Landau;2022;187
68255;Pfaffenheim;2022;276
68256;Pfastatt;2022;2297
68257;Pfetterhouse;2022;219
68258;Pulversheim;2022;568
68259;Raedersdorf;2022;106
68260;Raedersheim;2022;173
68261;Rammersmatt;2022;62
68262;Ranspach;2022;224
68263;Ranspach-le-Bas;2022;165
68264;Ranspach-le-Haut;2022;98
68265;Rantzwiller;2022;139
68266;Réguisheim;2022;371
68267;Reiningue;2022;475
68268;Retzwiller;2022;114
68269;Ribeauvillé;2022;1240
68270;Richwiller;2022;922
68271;Riedisheim;2022;3279
68273;Riespach;2022;141
68274;Rimbach-près-Guebwiller;2022;24
68275;Rimbach-près-Masevaux;2022;113
68276;Rimbachzell;2022;42
68277;Riquewihr;2022;219
68278;Rixheim;2022;2928
68279;Roderen;2022;194
68280;Rodern;2022;78
68281;Roggenhouse;2022;91
68282;Romagny;2022;40
68283;Rombach-le-Franc;2022;188
68284;Roppentzwiller;2022;143
68285;Rorschwihr;2022;78
68286;Rosenau;2022;482
68287;Rouffach;2022;986
68288;Ruederbach;2022;56
68289;Ruelisheim;2022;639
68290;Rustenhart;2022;153
68291;Rumersheim-le-Haut;2022;205
68292;Saint-Amarin;2022;610
68293;Saint-Cosme;2022;12
68294;Sainte-Croix-aux-Mines;2022;460
68295;Sainte-Croix-en-Plaine;2022;582
68296;Saint-Hippolyte;2022;274
68297;Saint-Louis;2022;3806
68298;Sainte-Marie-aux-Mines;2022;1176
68299;Saint-Ulrich;2022;70
68300;Sausheim;2022;1483
68301;Schlierbach;2022;264
68302;Schweighouse-Thann;2022;163
68303;Schwoben;2022;38
68304;Sentheim;2022;383
68305;Seppois-le-Bas;2022;269
68306;Seppois-le-Haut;2022;87
68307;Sewen;2022;112
68308;Sickert;2022;85
68309;Sierentz;2022;726
68311;Sondernach;2022;146
68312;Sondersdorf;2022;69
68313;Soppe-le-Bas;2022;102
68315;Soultz-Haut-Rhin;2022;1535
68316;Soultzbach-les-Bains;2022;190
68317;Soultzeren;2022;259
68318;Soultzmatt;2022;508
68320;Spechbach;2022;262
68321;Staffelfelden;2022;721
68322;Steinbach;2022;358
68323;Steinbrunn-le-Bas;2022;169
68324;Steinbrunn-le-Haut;2022;132
68325;Steinsoultz;2022;173
68326;Sternenberg;2022;27
68327;Stetten;2022;68
68328;Storckensohn;2022;66
68329;Stosswihr;2022;343
68330;Strueth;2022;78
68331;Sundhoffen;2022;518
68332;Tagolsheim;2022;176
68333;Tagsdorf;2022;57
68334;Thann;2022;1818
68335;Thannenkirch;2022;119
68336;Traubach-le-Bas;2022;89
68337;Traubach-le-Haut;2022;92
68338;Turckheim;2022;1096
68340;Ueberstrass;2022;83
68341;Uffheim;2022;226
68342;Uffholtz;2022;347
68343;Ungersheim;2022;384
68344;Urbès;2022;110
68345;Urschenheim;2022;147
68347;Vieux-Ferrette;2022;126
68348;Vieux-Thann;2022;620
68349;Village-Neuf;2022;894
68350;Vœgtlinshoffen;2022;140
68351;Vogelgrun;2022;139
68352;Volgelsheim;2022;502
68353;Wahlbach;2022;71
68354;Walbach;2022;299
68355;Waldighofen;2022;392
68356;Walheim;2022;194
68357;Waltenheim;2022;109
68358;Wasserbourg;2022;105
68359;Wattwiller;2022;371
68360;Weckolsheim;2022;92
68361;Wegscheid;2022;73
68362;Wentzwiller;2022;148
68363;Werentzhouse;2022;126
68364;Westhalten;2022;210
68365;Wettolsheim;2022;492
68366;Wickerschwihr;2022;190
68367;Widensolen;2022;215
68368;Wihr-au-Val;2022;308
68370;Wildenstein;2022;34
68371;Willer;2022;71
68372;Willer-sur-Thur;2022;439
68373;Winkel;2022;72
68374;Wintzenheim;2022;2036
68375;Wittelsheim;2022;2084
68376;Wittenheim;2022;3229
68377;Wittersdorf;2022;160
68378;Wolfersdorf;2022;88
68379;Wolfgantzen;2022;258
68380;Wolschwiller;2022;109
68381;Wuenheim;2022;227
68382;Zaessingue;2022;64
68383;Zellenberg;2022;90
68384;Zillisheim;2022;595
68385;Zimmerbach;2022;258
68386;Zimmersheim;2022;299
69001;Affoux;2022;51
69002;Aigueperse;2022;76
69003;Albigny-sur-Saône;2022;775
69004;Alix;2022;168
69005;Ambérieux;2022;80
69006;Amplepuis;2022;1327
69007;Ampuis;2022;599
69008;Ancy;2022;110
69009;Anse;2022;1278
69010;L'Arbresle;2022;1182
69012;Les Ardillats;2022;132
69013;Arnas;2022;821
69014;Aveize;2022;243
69016;Azolette;2022;38
69017;Bagnols;2022;162
69018;Beaujeu;2022;557
69019;Belleville-en-Beaujolais;2022;2387
69020;Belmont-d'Azergues;2022;111
69021;Bessenay;2022;536
69022;Bibost;2022;92
69023;Blacé;2022;370
69024;Val d'Oingt;2022;1004
69026;Le Breuil;2022;66
69027;Brignais;2022;2716
69028;Brindas;2022;1134
69029;Bron;2022;7661
69030;Brullioles;2022;143
69031;Brussieu;2022;155
69032;Bully;2022;423
69033;Cailloux-sur-Fontaines;2022;412
69034;Caluire-et-Cuire;2022;9928
69035;Cenves;2022;68
69036;Cercié;2022;178
69037;Chambost-Allières;2022;136
69038;Chambost-Longessaigne;2022;170
69039;Chamelet;2022;117
69040;Champagne-au-Mont-d'Or;2022;1299
69042;La Chapelle-sur-Coise;2022;69
69043;Chaponost;2022;2003
69044;Charbonnières-les-Bains;2022;1348
69045;Charentay;2022;233
69046;Charly;2022;1105
69047;Charnay;2022;298
69049;Chasselay;2022;758
69050;Châtillon;2022;422
69051;Chaussan;2022;158
69052;Chazay-d'Azergues;2022;900
69053;Chénas;2022;104
69054;Chénelette;2022;79
69055;Les Chères;2022;263
69056;Chessy;2022;311
69057;Chevinay;2022;101
69058;Chiroubles;2022;84
69059;Civrieux-d'Azergues;2022;265
69060;Claveisolles;2022;120
69061;Cogny;2022;247
69062;Coise;2022;126
69063;Collonges-au-Mont-d'Or;2022;881
69064;Condrieu;2022;1079
69065;Corcelles-en-Beaujolais;2022;180
69066;Cours;2022;1350
69067;Courzieu;2022;231
69068;Couzon-au-Mont-d'Or;2022;551
69069;Craponne;2022;2838
69070;Cublize;2022;290
69071;Curis-au-Mont-d'Or;2022;166
69072;Dardilly;2022;1682
69074;Denicé;2022;276
69075;Dième;2022;25
69076;Dommartin;2022;608
69077;Dracé;2022;176
69078;Duerne;2022;128
69080;Échalas;2022;353
69081;Écully;2022;4259
69082;Émeringes;2022;46
69083;Éveux;2022;234
69084;Fleurie;2022;280
69085;Fleurieu-sur-Saône;2022;282
69086;Fleurieux-sur-l'Arbresle;2022;460
69087;Fontaines-Saint-Martin;2022;602
69088;Fontaines-sur-Saône;2022;1496
69089;Francheville;2022;2843
69090;Frontenas;2022;179
69091;Givors;2022;3684
69092;Gleizé;2022;1811
69093;Grandris;2022;357
69094;Grézieu-la-Varenne;2022;1291
69095;Grézieu-le-Marché;2022;134
69096;Grigny-sur-Rhône;2022;1510
69097;Les Haies;2022;141
69098;Les Halles;2022;70
69099;Haute-Rivoire;2022;296
69100;Irigny;2022;1736
69102;Joux;2022;96
69103;Juliénas;2022;194
69104;Jullié;2022;95
69105;Lacenas;2022;181
69106;Lachassagne;2022;254
69107;Lamure-sur-Azergues;2022;226
69108;Lancié;2022;178
69109;Lantignié;2022;155
69110;Larajasse;2022;348
69111;Légny;2022;92
69112;Lentilly;2022;1134
69113;Létra;2022;154
69114;Porte des Pierres Dorées;2022;710
69115;Limas;2022;1008
69116;Limonest;2022;719
69117;Lissieu;2022;596
69118;Loire-sur-Rhône;2022;515
69119;Longes;2022;150
69120;Longessaigne;2022;115
69121;Lozanne;2022;605
69122;Lucenay;2022;372
69123;Lyon;2022;77615
69124;Marchampt;2022;113
69125;Marcilly-d'Azergues;2022;209
69126;Marcy;2022;184
69127;Marcy-l'Étoile;2022;659
69130;Meaux-la-Montagne;2022;68
69131;Messimy;2022;578
69132;Meys;2022;157
69133;Millery;2022;888
69134;Moiré;2022;51
69135;Deux-Grosnes;2022;408
69136;Montagny;2022;644
69137;Montmelas-Saint-Sorlin;2022;118
69138;Montromant;2022;86
69139;Montrottier;2022;298
69140;Morancé;2022;439
69141;Mornant;2022;1458
69142;La Mulatière;2022;1413
69143;Neuville-sur-Saône;2022;1901
69145;Odenas;2022;164
69148;Orliénas;2022;454
69149;Oullins-Pierre-Bénite;2022;6372
69151;Le Perréon;2022;258
69153;Poleymieux-au-Mont-d'Or;2022;183
69154;Pollionnay;2022;586
69155;Pomeys;2022;213
69156;Pommiers;2022;516
69157;Vindry-sur-Turdine;2022;1099
69160;Poule-les-Écharmeaux;2022;254
69161;Propières;2022;151
69162;Quincié-en-Beaujolais;2022;277
69163;Quincieux;2022;622
69164;Ranchal;2022;70
69165;Régnié-Durette;2022;219
69166;Riverie;2022;36
69167;Rivolet;2022;96
69168;Rochetaillée-sur-Saône;2022;225
69169;Ronno;2022;147
69170;Rontalon;2022;178
69171;Sain-Bel;2022;450
69172;Salles-Arbuissonnas-en-Beaujolais;2022;137
69173;Sarcey;2022;189
69174;Les Sauvages;2022;118
69175;Savigny;2022;406
69176;Soucieu-en-Jarrest;2022;739
69177;Sourcieux-les-Mines;2022;364
69178;Souzy;2022;142
69179;Beauvallon;2022;718
69180;Saint-André-la-Côte;2022;44
69181;Saint-Appolinaire;2022;30
69182;Saint-Bonnet-des-Bruyères;2022;110
69183;Saint-Bonnet-le-Troncy;2022;94
69184;Sainte-Catherine;2022;161
69186;Saint-Clément-de-Vers;2022;49
69187;Saint-Clément-les-Places;2022;110
69188;Saint-Clément-sur-Valsonne;2022;170
69189;Sainte-Colombe;2022;598
69190;Sainte-Consorce;2022;386
69191;Saint-Cyr-au-Mont-d'Or;2022;1474
69192;Saint-Cyr-le-Chatoux;2022;26
69193;Saint-Cyr-sur-le-Rhône;2022;258
69194;Saint-Didier-au-Mont-d'Or;2022;1979
69196;Saint-Didier-sur-Beaujeu;2022;111
69197;Saint-Étienne-des-Oullières;2022;343
69198;Saint-Étienne-la-Varenne;2022;125
69199;Saint-Fons;2022;2810
69200;Saint-Forgeux;2022;304
69201;Sainte-Foy-l'Argentière;2022;331
69202;Sainte-Foy-lès-Lyon;2022;5771
69203;Saint-Genis-l'Argentière;2022;213
69204;Saint-Genis-Laval;2022;4661
69205;Saint-Genis-les-Ollières;2022;1036
69206;Saint-Georges-de-Reneins;2022;829
69207;Saint-Germain-au-Mont-d'Or;2022;499
69208;Saint-Germain-Nuelles;2022;459
69209;Saint-Igny-de-Vers;2022;228
69212;Saint-Jean-des-Vignes;2022;86
69214;Saint-Jean-la-Bussière;2022;205
69215;Saint-Julien;2022;200
69216;Saint-Julien-sur-Bibost;2022;102
69217;Saint-Just-d'Avray;2022;184
69218;Saint-Lager;2022;191
69219;Saint-Laurent-d'Agny;2022;379
69220;Saint-Laurent-de-Chamousset;2022;511
69225;Saint-Marcel-l'Éclairé;2022;127
69227;Saint-Martin-en-Haut;2022;978
69228;Chabanière;2022;800
69229;Saint-Nizier-d'Azergues;2022;165
69230;Sainte-Paule;2022;59
69231;Saint-Pierre-la-Palud;2022;443
69233;Saint-Romain-au-Mont-d'Or;2022;208
69234;Saint-Romain-de-Popey;2022;276
69235;Saint-Romain-en-Gal;2022;441
69236;Saint-Romain-en-Gier;2022;104
69238;Saint-Symphorien-sur-Coise;2022;1080
69239;Saint-Vérand;2022;230
69240;Saint-Vincent-de-Reins;2022;171
69241;Taluyers;2022;552
69242;Taponas;2022;142
69243;Tarare;2022;2542
69244;Tassin-la-Demi-Lune;2022;4343
69245;Ternand;2022;140
69246;Theizé;2022;244
69248;Thizy-les-Bourgs;2022;1530
69249;Thurins;2022;508
69250;La Tour-de-Salvagny;2022;1025
69252;Trèves;2022;106
69253;Tupin-et-Semons;2022;97
69254;Valsonne;2022;140
69255;Vaugneray;2022;1229
69256;Vaulx-en-Velin;2022;6326
69257;Vaux-en-Beaujolais;2022;161
69258;Vauxrenard;2022;84
69259;Vénissieux;2022;9495
69260;Vernaison;2022;1005
69261;Vernay;2022;13
69263;Villechenève;2022;123
69264;Villefranche-sur-Saône;2022;7190
69265;Ville-sur-Jarnioux;2022;164
69266;Villeurbanne;2022;22170
69267;Villié-Morgon;2022;441
69268;Vourles;2022;753
69269;Yzeron;2022;181
69270;Chaponnay;2022;921
69271;Chassieu;2022;2278
69272;Communay;2022;892
69273;Corbas;2022;2109
69275;Décines-Charpieu;2022;5515
69276;Feyzin;2022;1921
69277;Genas;2022;2725
69278;Genay;2022;968
69279;Jonage;2022;1149
69280;Jons;2022;285
69281;Marennes;2022;339
69282;Meyzieu;2022;6407
69283;Mions;2022;2499
69284;Montanay;2022;554
69285;Pusignan;2022;674
69286;Rillieux-la-Pape;2022;5424
69287;Saint-Bonnet-de-Mure;2022;1335
69288;Saint-Laurent-de-Mure;2022;1087
69289;Saint-Pierre-de-Chandieu;2022;867
69290;Saint-Priest;2022;7728
69291;Saint-Symphorien-d'Ozon;2022;1072
69292;Sathonay-Camp;2022;990
69293;Sathonay-Village;2022;474
69294;Sérézin-du-Rhône;2022;554
69295;Simandres;2022;337
69296;Solaize;2022;584
69297;Ternay;2022;1102
69298;Toussieu;2022;482
69299;Colombier-Saugnieu;2022;413
70001;Abelcourt;2022;62
70002;Aboncourt-Gesincourt;2022;53
70003;Achey;2022;15
70004;Adelans-et-le-Val-de-Bithaine;2022;61
70005;Aillevans;2022;28
70006;Aillevillers-et-Lyaumont;2022;356
70007;Ailloncourt;2022;66
70008;Ainvelle;2022;55
70009;Aisey-et-Richecourt;2022;30
70010;Alaincourt;2022;30
70011;Amage;2022;75
70012;Amance;2022;143
70013;Ambiévillers;2022;24
70014;Amblans-et-Velotte;2022;81
70015;Amoncourt;2022;66
70016;Amont-et-Effreney;2022;60
70017;Anchenoncourt-et-Chazel;2022;79
70018;Ancier;2022;142
70019;Andelarre;2022;37
70020;Andelarrot;2022;48
70021;Andornay;2022;28
70022;Angirey;2022;21
70023;Anjeux;2022;47
70024;Apremont;2022;92
70025;Arbecey;2022;50
70026;Arc-lès-Gray;2022;724
70027;Argillières;2022;18
70028;Aroz;2022;46
70029;Arpenans;2022;52
70030;Arsans;2022;14
70031;Athesans-Étroitefontaine;2022;142
70032;Attricourt;2022;12
70035;Augicourt;2022;47
70036;Aulx-lès-Cromary;2022;27
70037;Autet;2022;81
70038;Authoison;2022;48
70039;Autoreille;2022;48
70040;Autrey-lès-Cerre;2022;51
70041;Autrey-lès-Gray;2022;102
70042;Autrey-le-Vay;2022;25
70043;Auvet-et-la-Chapelotte;2022;54
70044;Auxon;2022;103
70045;Avrigney-Virey;2022;90
70046;Les Aynans;2022;82
70047;Baignes;2022;16
70048;Bard-lès-Pesmes;2022;24
70049;Barges;2022;20
70050;La Barre;2022;21
70051;La Basse-Vaivre;2022;14
70052;Bassigney;2022;39
70053;Les Bâties;2022;21
70054;Battrans;2022;50
70055;Baudoncourt;2022;126
70056;Baulay;2022;80
70057;Bay;2022;12
70058;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;2022;256
70059;Beaumotte-Aubertans;2022;95
70060;Beaumotte-lès-Pin;2022;76
70061;Belfahy;2022;28
70062;Belmont;2022;37
70063;Belonchamp;2022;54
70064;Belverne;2022;25
70065;Besnans;2022;13
70066;Betaucourt;2022;38
70067;Betoncourt-lès-Brotte;2022;17
70069;Betoncourt-Saint-Pancras;2022;12
70070;Betoncourt-sur-Mance;2022;14
70071;Beulotte-Saint-Laurent;2022;25
70072;Beveuge;2022;29
70074;Blondefontaine;2022;74
70075;Bonboillon;2022;29
70076;Bonnevent-Velloreille;2022;64
70077;Borey;2022;69
70078;Bougey;2022;22
70079;Bougnon;2022;115
70080;Bouhans-et-Feurg;2022;57
70081;Bouhans-lès-Lure;2022;52
70082;Bouhans-lès-Montbozon;2022;20
70083;Bouligney;2022;116
70084;Boulot;2022;134
70085;Boult;2022;89
70086;Bourbévelle;2022;23
70087;Bourguignon-lès-Conflans;2022;25
70088;Bourguignon-lès-la-Charité;2022;32
70089;Bourguignon-lès-Morey;2022;20
70090;Boursières;2022;5
70091;Bousseraucourt;2022;19
70092;Bresilley;2022;38
70093;Breuches;2022;160
70094;Breuchotte;2022;84
70095;Breurey-lès-Faverney;2022;98
70096;Brevilliers;2022;148
70097;Briaucourt;2022;64
70098;Brotte-lès-Luxeuil;2022;41
70099;Brotte-lès-Ray;2022;32
70100;Broye-les-Loups-et-Verfontaine;2022;10
70101;Broye-Aubigney-Montseugny;2022;149
70102;Brussey;2022;52
70103;La Bruyère;2022;53
70104;Bucey-lès-Gy;2022;152
70105;Bucey-lès-Traves;2022;28
70106;Buffignécourt;2022;25
70107;Bussières;2022;68
70109;Buthiers;2022;61
70111;Calmoutier;2022;43
70112;Cemboing;2022;59
70113;Cenans;2022;32
70114;Cendrecourt;2022;57
70115;Cerre-lès-Noroy;2022;37
70116;Chagey;2022;159
70117;Châlonvillars;2022;271
70118;Chambornay-lès-Bellevaux;2022;45
70119;Chambornay-lès-Pin;2022;97
70120;Champagney;2022;824
70121;Champey;2022;191
70122;Champlitte;2022;507
70124;Champtonnay;2022;14
70125;Champvans;2022;61
70126;Chancey;2022;20
70127;Chantes;2022;23
70128;La Chapelle-lès-Luxeuil;2022;85
70129;La Chapelle-Saint-Quillain;2022;40
70130;Charcenne;2022;60
70132;Chargey-lès-Gray;2022;181
70133;Chargey-lès-Port;2022;40
70134;Chariez;2022;51
70135;Charmes-Saint-Valbert;2022;11
70136;Charmoille;2022;117
70137;Chassey-lès-Montbozon;2022;50
70138;Chassey-lès-Scey;2022;18
70140;Châteney;2022;15
70141;Châtenois;2022;41
70142;Chaumercenne;2022;44
70143;Chauvirey-le-Châtel;2022;36
70144;Chauvirey-le-Vieil;2022;12
70145;Chaux-la-Lotière;2022;84
70146;Chaux-lès-Port;2022;38
70147;Chavanne;2022;41
70148;Chemilly;2022;27
70149;Chenebier;2022;170
70150;Chenevrey-et-Morogne;2022;48
70151;Chevigney;2022;16
70152;Colombine;2022;111
70153;Cintrey;2022;43
70154;Cirey;2022;78
70155;Citers;2022;162
70156;Citey;2022;22
70157;Clairegoutte;2022;74
70158;Clans;2022;24
70159;Cognières;2022;23
70160;Coisevaux;2022;51
70162;Colombe-lès-Vesoul;2022;105
70163;Colombier;2022;90
70164;Colombotte;2022;11
70165;Combeaufontaine;2022;125
70166;Comberjon;2022;48
