BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2018;060788957;060785011;SSR_A;;171;;;1818;60527;111;0
SSR;2018;060788957;060785011;SSR_A50;1;171;;0;;60527;;0
SSR;2018;060788957;060785011;SSR_A59;1;;;0;;;;0
SSR;2018;060788957;060785011;SSR_TOT;;171;;0;1818;60527;111;0
SSR;2018;060789195;060785011;SSR_A;;24;5;;127;7778;40;3206
SSR;2018;060789195;060785011;SSR_A50;1;;;0;;0;;0
SSR;2018;060789195;060785011;SSR_A51;1;8;5;;;2605;;3206
SSR;2018;060789195;060785011;SSR_A52;1;16;;0;;5173;;0
SSR;2018;060789195;060785011;SSR_TOT;;24;5;0;127;7778;40;3206
SSR;2018;060789674;130037815;SSR_A;;170;50;;1302;56815;184;17829
SSR;2018;060789674;130037815;SSR_A50;1;;;0;;0;;0
SSR;2018;060789674;130037815;SSR_A51;1;114;36;;;34619;;11302
SSR;2018;060789674;130037815;SSR_A52;1;56;14;0;;22196;;6527
SSR;2018;060789674;130037815;SSR_TOT;;170;50;0;1302;56815;184;17829
SSR;2018;060790177;060785011;SSR_A;;80;;;321;27779;122;0
SSR;2018;060790177;060785011;SSR_A50;1;80;;0;;27779;;0
SSR;2018;060790177;060785011;SSR_TOT;;80;;0;321;27779;122;0
SSR;2018;060790862;060001997;SSR_A;;45;;;674;16165;0;0
SSR;2018;060790862;060001997;SSR_A58;1;45;;0;;16165;;0
SSR;2018;060790862;060001997;SSR_TOT;;45;;0;674;16165;0;0
SSR;2018;060791746;060024627;SSR_A;;109;;;1001;34498;52;0
SSR;2018;060791746;060024627;SSR_A50;1;109;;0;;34498;;0
SSR;2018;060791746;060024627;SSR_TOT;;109;;0;1001;34498;52;0
SSR;2018;060791811;060010808;SSR_A;;59;;;915;19517;4;0
SSR;2018;060791811;060010808;SSR_A50;1;;;0;;0;;0
SSR;2018;060791811;060010808;SSR_A59;1;59;;0;;19517;;0
SSR;2018;060791811;060010808;SSR_TOT;;59;;0;915;19517;4;0
SSR;2018;060794021;060780988;SSR_A;;20;;;265;6834;4;0
SSR;2018;060794021;060780988;SSR_A50;1;;;0;;0;;0
SSR;2018;060794021;060780988;SSR_A59;1;20;;0;;6834;;0
SSR;2018;060794021;060780988;SSR_TOT;;20;;0;265;6834;4;0
SSR;2018;060798881;060798873;SSR_A;;104;;;1613;35473;9;0
SSR;2018;060798881;060798873;SSR_A50;1;104;;0;;35473;;0
SSR;2018;060798881;060798873;SSR_TOT;;104;;0;1613;35473;9;0
SSR;2018;060800182;060002912;SSR_A;;140;10;;1403;45017;48;2538
SSR;2018;060800182;060002912;SSR_A50;1;61;;0;;19130;;0
SSR;2018;060800182;060002912;SSR_A55;1;79;10;0;;25887;;2538
SSR;2018;060800182;060002912;SSR_TOT;;140;10;0;1403;45017;48;2538
SSR;2018;070000021;070780101;SSR_A;;18;;;234;6052;3;0
SSR;2018;070000021;070780101;SSR_A50;1;18;;0;;6052;;0
SSR;2018;070000021;070780101;SSR_TOT;;18;;0;234;6052;3;0
SSR;2018;070000039;070780119;SSR_A;;10;;;234;6060;5;0
SSR;2018;070000039;070780119;SSR_A50;1;10;;0;;6060;;0
SSR;2018;070000039;070780119;SSR_TOT;;10;;0;234;6060;5;0
SSR;2018;070000047;070780127;SSR_A;;35;;;365;10600;13;0
SSR;2018;070000047;070780127;SSR_A50;1;35;;0;;10600;;0
SSR;2018;070000047;070780127;SSR_TOT;;35;;0;365;10600;13;0
SSR;2018;070000062;070005558;SSR_A;;22;22;;280;4953;0;0
SSR;2018;070000062;070005558;SSR_A50;1;22;22;0;;4953;;0
SSR;2018;070000062;070005558;SSR_TOT;;22;22;0;280;4953;0;0
SSR;2018;070000070;070780150;SSR_A;;15;;;204;5237;8;0
SSR;2018;070000070;070780150;SSR_A50;1;15;;0;;5237;;0
SSR;2018;070000070;070780150;SSR_TOT;;15;;0;204;5237;8;0
SSR;2018;070000096;070780184;SSR_A;;17;;;270;6033;3;0
SSR;2018;070000096;070780184;SSR_A50;1;17;;;;6033;;0
SSR;2018;070000096;070780184;SSR_TOT;;17;;;270;6033;3;0
SSR;2018;070000146;070004742;SSR_A;;35;;;260;10690;23;0
SSR;2018;070000146;070004742;SSR_A50;1;35;;0;;10690;;0
SSR;2018;070000146;070004742;SSR_TOT;;35;;0;260;10690;23;0
SSR;2018;070000179;070780358;SSR_A;;23;2;;351;7868;4;1909
SSR;2018;070000179;070780358;SSR_A53;1;;2;0;;0;;1909
SSR;2018;070000179;070780358;SSR_A59;1;23;;0;;7868;;0
SSR;2018;070000179;070780358;SSR_TOT;;23;2;0;351;7868;4;1909
SSR;2018;070000187;070780366;SSR_A;;27;0;;331;8025;0;0
SSR;2018;070000187;070780366;SSR_A50;1;27;0;0;;8025;;0
SSR;2018;070000187;070780366;SSR_TOT;;27;0;0;331;8025;0;0
SSR;2018;070000195;070780374;SSR_A;;23;;;270;8123;10;0
SSR;2018;070000195;070780374;SSR_A50;1;6;;0;;2147;;0
SSR;2018;070000195;070780374;SSR_A59;1;17;;0;;5976;;0
SSR;2018;070000195;070780374;SSR_TOT;;23;;0;270;8123;10;0
SSR;2018;070000203;070780382;SSR_A;;24;;;314;7912;3;0
SSR;2018;070000203;070780382;SSR_A50;1;24;;0;;7912;;0
SSR;2018;070000203;070780382;SSR_TOT;;24;;0;314;7912;3;0
SSR;2018;070000484;070005566;SSR_A;;130;5;;1509;32195;49;2598
SSR;2018;070000484;070005566;SSR_A51;1;30;3;;;8213;;1677
SSR;2018;070000484;070005566;SSR_A52;1;30;2;0;;8313;;921
SSR;2018;070000484;070005566;SSR_A55;1;70;;0;;15669;;0
SSR;2018;070000484;070005566;SSR_TOT;;130;5;0;1509;32195;49;2598
SSR;2018;070000609;070005566;SSR_A;;;5;;0;0;0;1239
SSR;2018;070000609;070005566;SSR_A53;1;;5;0;;0;;1239
SSR;2018;070000609;070005566;SSR_TOT;;;5;0;0;0;0;1239
SSR;2018;070006168;300016847;SSR_A;;;5;;0;0;0;0
SSR;2018;070006168;300016847;SSR_A50;1;;;0;;0;;0
SSR;2018;070006168;300016847;SSR_A54;1;;5;0;;0;;0
SSR;2018;070006168;300016847;SSR_TOT;;;5;0;0;0;0;0
SSR;2018;070006804;070005566;SSR_A;;14;;;128;5122;9;0
SSR;2018;070006804;070005566;SSR_A59;1;14;;0;;5122;;0
SSR;2018;070006804;070005566;SSR_TOT;;14;;0;128;5122;9;0
SSR;2018;070780226;300016847;SSR_A;;60;;;491;16023;5;0
SSR;2018;070780226;300016847;SSR_A50;1;;;0;;0;;0
SSR;2018;070780226;300016847;SSR_A54;1;60;;0;;16023;;0
SSR;2018;070780226;300016847;SSR_TOT;;60;;0;491;16023;5;0
SSR;2018;070780234;750721300;SSR_A;;34;;;398;8487;0;0
SSR;2018;070780234;750721300;SSR_A50;1;34;;0;;8487;;0
SSR;2018;070780234;750721300;SSR_TOT;;34;;0;398;8487;0;0
SSR;2018;070780242;070000120;SSR_A;;60;0;;495;18116;43;0
SSR;2018;070780242;070000120;SSR_A50;1;60;0;0;;18116;;0
SSR;2018;070780242;070000120;SSR_TOT;;60;0;0;495;18116;43;0
SSR;2018;070780390;070000211;SSR_A;;33;;;462;11557;1;0
SSR;2018;070780390;070000211;SSR_A50;1;33;;0;;11557;;0
SSR;2018;070780390;070000211;SSR_TOT;;33;;0;462;11557;1;0
SSR;2018;070783824;070002878;SSR_A;;;;;267;7440;2;0
SSR;2018;070783824;070002878;SSR_A50;1;;;0;;0;;0
SSR;2018;070783824;070002878;SSR_A59;1;;;0;;7440;;0
SSR;2018;070783824;070002878;SSR_TOT;;;;0;267;7440;2;0
SSR;2018;070784897;750820680;SSR_A;;30;;;166;9905;66;0
SSR;2018;070784897;750820680;SSR_A50;1;;;0;;0;;0
SSR;2018;070784897;750820680;SSR_A58;1;30;;0;;9905;;0
SSR;2018;070784897;750820680;SSR_TOT;;30;;0;166;9905;66;0
SSR;2018;080000110;080000037;SSR_A;;30;;;336;10260;12;0
SSR;2018;080000110;080000037;SSR_A50;1;10;;0;;1187;;0
SSR;2018;080000110;080000037;SSR_A59;1;20;;0;;9073;;0
SSR;2018;080000110;080000037;SSR_TOT;;30;;0;336;10260;12;0
SSR;2018;080000136;750055311;SSR_A;;28;;;241;9659;29;0
SSR;2018;080000136;750055311;SSR_A50;1;3;;0;;401;;0
SSR;2018;080000136;750055311;SSR_A51;1;25;;;;9258;;0
SSR;2018;080000136;750055311;SSR_TOT;;28;;0;241;9659;29;0
SSR;2018;080000219;080001969;SSR_A;;22;;;230;7506;13;0
SSR;2018;080000219;080001969;SSR_A50;1;22;;0;;7506;;0
SSR;2018;080000219;080001969;SSR_TOT;;22;;0;230;7506;13;0
SSR;2018;080000250;540019726;SSR_A;;90;30;;459;16382;56;14703
SSR;2018;080000250;540019726;SSR_A50;1;7;3;0;;81;;3523
SSR;2018;080000250;540019726;SSR_A51;1;44;12;;;8269;;6859
SSR;2018;080000250;540019726;SSR_A52;1;39;7;0;;8032;;2426
SSR;2018;080000250;540019726;SSR_A53;1;;4;0;;0;;1346
SSR;2018;080000250;540019726;SSR_A54;1;;4;0;;0;;549
SSR;2018;080000250;540019726;SSR_TOT;;90;30;0;459;16382;56;14703
SSR;2018;080000268;540019726;SSR_A;;37;;;229;11686;30;0
SSR;2018;080000268;540019726;SSR_A50;1;37;;0;;11686;;0
SSR;2018;080000268;540019726;SSR_TOT;;37;;0;229;11686;30;0
SSR;2018;080000276;080001969;SSR_A;;24;;;289;8383;20;0
SSR;2018;080000276;080001969;SSR_A50;1;24;;1;;8383;;0
SSR;2018;080000276;080001969;SSR_TOT;;24;;0;289;8383;20;0
SSR;2018;080000284;080000060;SSR_A;;15;;;144;4586;7;0
SSR;2018;080000284;080000060;SSR_A50;1;15;;0;;4586;;0
SSR;2018;080000284;080000060;SSR_TOT;;15;;0;144;4586;7;0
SSR;2018;080000300;080000078;SSR_A;;8;;;144;3162;0;0
SSR;2018;080000300;080000078;SSR_A50;1;8;;0;;3162;;0
SSR;2018;080000300;080000078;SSR_TOT;;8;;0;144;3162;0;0
SSR;2018;080002140;540019726;SSR_E;;7;7;;114;869;1;2246
SSR;2018;080002140;540019726;SSR_E50;1;;1;0;;0;;782
SSR;2018;080002140;540019726;SSR_E51;1;2;3;0;;87;;617
SSR;2018;080002140;540019726;SSR_E52;1;5;3;0;;782;;847
SSR;2018;080002140;540019726;SSR_TOT;;7;7;0;114;869;1;2246
SSR;2018;080010523;920030269;SSR_A;;109;;;1105;41527;60;0
SSR;2018;080010523;920030269;SSR_A50;1;54;;0;;33824;;0
SSR;2018;080010523;920030269;SSR_A59;1;55;;0;;7703;;0
SSR;2018;080010523;920030269;SSR_TOT;;109;;0;1105;41527;60;0
SSR;2018;090000019;090180019;SSR_A;;50;6;;561;14529;11;1248
SSR;2018;090000019;090180019;SSR_A50;1;10;;0;;3301;;0
SSR;2018;090000019;090180019;SSR_A51;1;40;6;;;11228;;1248
SSR;2018;090000019;090180019;SSR_TOT;;50;6;0;561;14529;11;1248
SSR;2018;090000175;090781774;SSR_A;;29;;;247;9896;22;0
SSR;2018;090000175;090781774;SSR_A59;1;29;;0;;9896;;0
SSR;2018;090000175;090781774;SSR_TOT;;29;;0;247;9896;22;0
SSR;2018;090000183;090781816;SSR_A;;62;;;617;20608;44;0
SSR;2018;090000183;090781816;SSR_A50;1;22;;1;;6314;;0
SSR;2018;090000183;090781816;SSR_A52;1;20;;0;;6296;;0
SSR;2018;090000183;090781816;SSR_A59;1;20;;0;;7998;;0
SSR;2018;090000183;090781816;SSR_TOT;;62;;0;617;20608;44;0
SSR;2018;090001629;090781774;SSR_A;;26;;;252;7803;1;0
SSR;2018;090001629;090781774;SSR_A50;1;;;0;;0;;0
SSR;2018;090001629;090781774;SSR_A59;1;26;;0;;7803;;0
SSR;2018;090001629;090781774;SSR_TOT;;26;;0;252;7803;1;0
SSR;2018;090002841;090781774;SSR_A;;30;;;219;9017;20;0
SSR;2018;090002841;090781774;SSR_A50;1;30;;0;;9017;;0
SSR;2018;090002841;090781774;SSR_TOT;;30;;0;219;9017;20;0
SSR;2018;100000116;100000041;SSR_A;;22;;;226;7401;15;0
SSR;2018;100000116;100000041;SSR_A50;1;22;;0;;7401;;0
SSR;2018;100000116;100000041;SSR_TOT;;22;;0;226;7401;15;0
SSR;2018;100000140;100000058;SSR_A;;23;;;212;8874;22;0
SSR;2018;100000140;100000058;SSR_A50;1;23;;0;;8874;;0
SSR;2018;100000140;100000058;SSR_TOT;;23;;0;212;8874;22;0
SSR;2018;100000801;100006279;SSR_A;;39;;;213;8635;23;0
SSR;2018;100000801;100006279;SSR_A59;1;39;;1;;8635;;0
SSR;2018;100000801;100006279;SSR_TOT;;39;;0;213;8635;23;0
SSR;2018;100006493;100000017;SSR_A;;70;;;619;24753;58;0
SSR;2018;100006493;100000017;SSR_A50;1;35;;0;;12450;;0
SSR;2018;100006493;100000017;SSR_A59;1;35;;0;;12303;;0
SSR;2018;100006493;100000017;SSR_TOT;;70;;0;619;24753;58;0
SSR;2018;100007285;140017617;SSR_A;;60;6;;553;21684;55;8324
SSR;2018;100007285;140017617;SSR_A50;1;60;6;0;;21684;;8324
SSR;2018;100007285;140017617;SSR_A51;1;;;;;0;;0
SSR;2018;100007285;140017617;SSR_A52;1;;;0;;0;;0
SSR;2018;100007285;140017617;SSR_A57;1;;;0;;0;;0
SSR;2018;100007285;140017617;SSR_TOT;;60;6;0;553;21684;55;8324
SSR;2018;100010362;100010347;SSR_A;;58;41;;540;21605;63;10544
SSR;2018;100010362;100010347;SSR_A50;1;;;0;;0;;0
SSR;2018;100010362;100010347;SSR_A51;1;29;18;;;10597;;6065
SSR;2018;100010362;100010347;SSR_A52;1;29;18;0;;11008;;3307
SSR;2018;100010362;100010347;SSR_A53;1;;5;0;;0;;1172
SSR;2018;100010362;100010347;SSR_A54;1;;0;0;;0;;0
SSR;2018;100010362;100010347;SSR_TOT;;58;41;0;540;21605;63;10544
SSR;2018;100010545;310025010;SSR_A;;74;10;;721;24883;54;4509
SSR;2018;100010545;310025010;SSR_A50;1;74;10;0;;24883;;4509
SSR;2018;100010545;310025010;SSR_TOT;;74;10;0;721;24883;54;4509
SSR;2018;110000049;110780087;SSR_A;;25;;;394;8341;2;0
SSR;2018;110000049;110780087;SSR_A50;1;;;0;;0;;0
SSR;2018;110000049;110780087;SSR_A59;1;25;;0;;8341;;0
SSR;2018;110000049;110780087;SSR_TOT;;25;;0;394;8341;2;0
SSR;2018;110000189;110780707;SSR_A;;29;;;359;10659;11;0
SSR;2018;110000189;110780707;SSR_A51;1;29;;;;10659;;0
SSR;2018;110000189;110780707;SSR_TOT;;29;;0;359;10659;11;0
SSR;2018;110000247;110780772;SSR_A;;37;;;272;11786;20;0
SSR;2018;110000247;110780772;SSR_A50;1;;;0;;0;;0
SSR;2018;110000247;110780772;SSR_A59;1;37;;0;;11786;;0
SSR;2018;110000247;110780772;SSR_TOT;;37;;0;272;11786;20;0
SSR;2018;110000262;110781010;SSR_A;;38;10;;348;12031;37;2288
SSR;2018;110000262;110781010;SSR_A51;1;25;7;;;7834;;1565
SSR;2018;110000262;110781010;SSR_A52;1;13;3;0;;4197;;723
SSR;2018;110000262;110781010;SSR_E;;2;;;3;93;0;0
SSR;2018;110000262;110781010;SSR_E51;1;1;;0;;42;;0
SSR;2018;110000262;110781010;SSR_E52;1;1;;0;;51;;0
SSR;2018;110000262;110781010;SSR_TOT;;40;10;0;351;12124;37;2288
SSR;2018;110003118;110007341;SSR_A;;73;20;;921;25609;29;12149
SSR;2018;110003118;110007341;SSR_A50;1;73;20;0;;0;;0
SSR;2018;110003118;110007341;SSR_A51;1;;;;;12092;;4113
SSR;2018;110003118;110007341;SSR_A52;1;;;0;;6041;;2543
SSR;2018;110003118;110007341;SSR_A53;1;;;0;;6711;;4350
SSR;2018;110003118;110007341;SSR_A54;1;;;0;;765;;1143
SSR;2018;110003118;110007341;SSR_TOT;;73;20;0;921;25609;29;12149
SSR;2018;110004942;310021324;SSR_A;;77;;;993;26975;9;0
SSR;2018;110004942;310021324;SSR_A50;1;58;;0;;13147;;0
SSR;2018;110004942;310021324;SSR_A55;1;19;;0;;13828;;0
SSR;2018;110004942;310021324;SSR_TOT;;77;;0;993;26975;9;0
SSR;2018;110005246;110780137;SSR_A;;30;;;402;10415;2;0
SSR;2018;110005246;110780137;SSR_A59;1;30;;0;;10415;;0
SSR;2018;110005246;110780137;SSR_TOT;;30;;0;402;10415;2;0
SSR;2018;110007630;110000072;SSR_A;;40;;;498;13683;8;0
SSR;2018;110007630;110000072;SSR_A50;1;40;;1;;13683;;0
SSR;2018;110007630;110000072;SSR_TOT;;40;;0;498;13683;8;0
SSR;2018;110780194;110000080;SSR_A;;66;;;637;24768;53;0
SSR;2018;110780194;110000080;SSR_A50;1;66;;1;;24768;;0
SSR;2018;110780194;110000080;SSR_TOT;;66;;0;637;24768;53;0
SSR;2018;110780202;310021316;SSR_A;;87;;;1018;31647;24;0
SSR;2018;110780202;310021316;SSR_A50;1;67;;0;;13459;;0
SSR;2018;110780202;310021316;SSR_A59;1;20;;0;;18188;;0
SSR;2018;110780202;310021316;SSR_TOT;;87;;0;1018;31647;24;0
SSR;2018;110780228;110000114;SSR_A;;33;10;;363;9029;4;4358
SSR;2018;110780228;110000114;SSR_A50;1;;;0;;;;
SSR;2018;110780228;110000114;SSR_A51;1;33;10;;;9029;;4358
SSR;2018;110780228;110000114;SSR_TOT;;33;10;0;363;9029;4;4358
SSR;2018;110780236;110780707;SSR_A;;15;;;195;5471;8;0
SSR;2018;110780236;110780707;SSR_A50;1;15;;0;;5471;;0
SSR;2018;110780236;110780707;SSR_TOT;;15;;0;195;5471;8;0
SSR;2018;110786746;110786324;SSR_A;;44;;;376;14761;31;0
SSR;2018;110786746;110786324;SSR_A50;1;19;;0;;6614;;0
SSR;2018;110786746;110786324;SSR_A59;1;25;;0;;8147;;0
SSR;2018;110786746;110786324;SSR_TOT;;44;;0;376;14761;31;0
SSR;2018;120000054;120780069;SSR_A;;40;;;378;11510;17;0
SSR;2018;120000054;120780069;SSR_A50;1;21;;0;;5430;;0
SSR;2018;120000054;120780069;SSR_A51;1;19;;;;6080;;0
SSR;2018;120000054;120780069;SSR_TOT;;40;;0;378;11510;17;0
SSR;2018;120000070;120780085;SSR_A;;35;;;518;11745;1;0
SSR;2018;120000070;120780085;SSR_A50;1;20;;0;;4971;;0
SSR;2018;120000070;120780085;SSR_A59;1;15;;0;;6774;;0
SSR;2018;120000070;120780085;SSR_TOT;;35;;0;518;11745;1;0
SSR;2018;120000088;120780093;SSR_A;;24;;;257;6517;4;0
SSR;2018;120000088;120780093;SSR_A50;1;24;;0;;6517;;0
SSR;2018;120000088;120780093;SSR_TOT;;24;;0;257;6517;4;0
SSR;2018;120000096;120780101;SSR_A;;85;10;;809;26508;48;1446
SSR;2018;120000096;120780101;SSR_A50;1;15;0;0;;5584;;
SSR;2018;120000096;120780101;SSR_A51;1;30;5;;;8407;;1398
SSR;2018;120000096;120780101;SSR_A52;1;20;5;0;;6146;;48
SSR;2018;120000096;120780101;SSR_A59;1;20;;0;;6371;;
SSR;2018;120000096;120780101;SSR_TOT;;85;10;0;809;26508;48;1446
SSR;2018;120000153;120780291;SSR_A;;51;0;;449;15743;17;0
SSR;2018;120000153;120780291;SSR_A50;1;51;0;0;;15743;;0
SSR;2018;120000153;120780291;SSR_TOT;;51;0;0;449;15743;17;0
SSR;2018;120000237;120780481;SSR_A;;34;;;375;10738;2;0
SSR;2018;120000237;120780481;SSR_A50;1;34;;0;;10738;;0
SSR;2018;120000237;120780481;SSR_TOT;;34;;0;375;10738;2;0
SSR;2018;120004569;120004528;SSR_A;;40;;;266;6849;1;0
SSR;2018;120004569;120004528;SSR_A50;1;20;;0;;0;;0
SSR;2018;120004569;120004528;SSR_A59;1;20;;0;;6849;;0
SSR;2018;120004569;120004528;SSR_TOT;;40;;0;266;6849;1;0
SSR;2018;120004668;120004619;SSR_A;;30;;;410;10055;5;0
SSR;2018;120004668;120004619;SSR_A50;1;10;;1;;4098;;0
SSR;2018;120004668;120004619;SSR_A59;1;20;;1;;5957;;0
SSR;2018;120004668;120004619;SSR_TOT;;30;;0;410;10055;5;0
SSR;2018;120780135;120000104;SSR_A;;74;;;785;25513;18;0
SSR;2018;120780135;120000104;SSR_A50;1;24;;0;;10166;;0
SSR;2018;120780135;120000104;SSR_A59;1;50;;0;;15347;;0
SSR;2018;120780135;120000104;SSR_TOT;;74;;0;785;25513;18;0
SSR;2018;120780143;120000112;SSR_A;;110;10;;1103;28803;3;1583
SSR;2018;120780143;120000112;SSR_A50;1;40;;0;;17427;;0
SSR;2018;120780143;120000112;SSR_A53;1;30;5;0;;9497;;1517
SSR;2018;120780143;120000112;SSR_A54;1;10;5;0;;462;;66
SSR;2018;120780143;120000112;SSR_A59;1;30;;0;;1417;;0
SSR;2018;120780143;120000112;SSR_TOT;;110;10;0;1103;28803;3;1583
SSR;2018;120780325;120004528;SSR_A;;;;;115;2054;0;0
SSR;2018;120780325;120004528;SSR_A50;1;;;0;;2054;;0
SSR;2018;120780325;120004528;SSR_TOT;;;;0;115;2054;0;0
SSR;2018;120783188;120780044;SSR_A;;40;;;529;13278;5;0
SSR;2018;120783188;120780044;SSR_A50;1;19;;0;;6831;;0
SSR;2018;120783188;120780044;SSR_A59;1;21;;0;;6447;;0
SSR;2018;120783188;120780044;SSR_TOT;;40;;0;529;13278;5;0
SSR;2018;130000409;130041916;SSR_A;;54;8;;556;18128;29;4412
SSR;2018;130000409;130041916;SSR_A50;1;14;8;0;;4690;;4412
SSR;2018;130000409;130041916;SSR_A52;1;;;0;;0;;0
SSR;2018;130000409;130041916;SSR_A53;1;;;0;;0;;0
SSR;2018;130000409;130041916;SSR_A59;1;40;;0;;13438;;0
SSR;2018;130000409;130041916;SSR_E;;4;10;;50;1295;0;752
SSR;2018;130000409;130041916;SSR_E50;1;4;10;0;;1295;;752
SSR;2018;130000409;130041916;SSR_E51;1;;;0;;0;;0
SSR;2018;130000409;130041916;SSR_E52;1;;;0;;0;;0
SSR;2018;130000409;130041916;SSR_TOT;;58;18;0;606;19423;29;5164
SSR;2018;130000516;130781339;SSR_A;;57;;;652;15096;4;0
SSR;2018;130000516;130781339;SSR_A50;1;20;;0;;696;;0
SSR;2018;130000516;130781339;SSR_A58;1;10;;0;;3050;;0
SSR;2018;130000516;130781339;SSR_A59;1;27;;0;;11350;;0
SSR;2018;130000516;130781339;SSR_TOT;;57;;0;652;15096;4;0
SSR;2018;130000565;130781446;SSR_A;;20;;;248;6433;1;0
SSR;2018;130000565;130781446;SSR_A50;1;1;;1;;124;;0
SSR;2018;130000565;130781446;SSR_A59;1;19;;0;;6309;;0
SSR;2018;130000565;130781446;SSR_TOT;;20;;0;248;6433;1;0
SSR;2018;130001225;130782634;SSR_A;;20;;;330;7147;2;0
SSR;2018;130001225;130782634;SSR_A50;1;20;;0;;7147;;0
SSR;2018;130001225;130782634;SSR_A59;1;;;0;;0;;0
SSR;2018;130001225;130782634;SSR_TOT;;20;;0;330;7147;2;0
SSR;2018;130001258;130028228;SSR_A;;44;;;236;10719;24;0
SSR;2018;130001258;130028228;SSR_A50;1;44;;0;;10719;;0
SSR;2018;130001258;130028228;SSR_TOT;;44;;0;236;10719;24;0
SSR;2018;130002694;130043458;SSR_A;;14;;;191;3049;0;0
SSR;2018;130002694;130043458;SSR_A50;1;;;0;;0;;0
SSR;2018;130002694;130043458;SSR_A53;1;14;;0;;3049;;0
SSR;2018;130002694;130043458;SSR_TOT;;14;;0;191;3049;0;0
SSR;2018;130002827;130789274;SSR_A;;28;;;381;9938;2;0
SSR;2018;130002827;130789274;SSR_A59;1;28;;0;;9938;;0
SSR;2018;130002827;130789274;SSR_TOT;;28;;0;381;9938;2;0
SSR;2018;130008048;130043169;SSR_A;;90;;;860;32298;88;0
SSR;2018;130008048;130043169;SSR_A50;1;;;0;;0;;0
SSR;2018;130008048;130043169;SSR_A51;1;30;;;;10830;;0
SSR;2018;130008048;130043169;SSR_A52;1;60;;0;;21468;;0
SSR;2018;130008048;130043169;SSR_TOT;;90;;0;860;32298;88;0
SSR;2018;130008238;130044118;SSR_A;;80;0;;1106;30113;9;0
SSR;2018;130008238;130044118;SSR_A59;1;80;0;0;;30113;;0
SSR;2018;130008238;130044118;SSR_TOT;;80;0;0;1106;30113;9;0
SSR;2018;130035793;130013139;SSR_A;;73;3;;795;26243;41;3606
SSR;2018;130035793;130013139;SSR_A50;1;41;0;1;;5967;;0
SSR;2018;130035793;130013139;SSR_A51;1;32;3;;;20276;;3606
SSR;2018;130035793;130013139;SSR_TOT;;73;3;1;795;26243;41;3606
SSR;2018;130042526;310021399;SSR_A;;205;20;;1669;75355;236;9527
SSR;2018;130042526;310021399;SSR_A50;1;95;5;0;;24674;;2309
SSR;2018;130042526;310021399;SSR_A54;1;110;15;0;;50681;;7218
SSR;2018;130042526;310021399;SSR_TOT;;205;20;0;1669;75355;236;9527
SSR;2018;130043318;130043300;SSR_E;;40;10;;480;8445;0;542
SSR;2018;130043318;130043300;SSR_E55;1;40;10;0;;8445;;542
SSR;2018;130043318;130043300;SSR_TOT;;40;10;0;480;8445;0;542
SSR;2018;130043508;250002284;SSR_E;;;15;;0;0;0;3587
SSR;2018;130043508;250002284;SSR_E50;1;;15;0;;0;;3587
SSR;2018;130043508;250002284;SSR_E51;1;;;0;;0;;0
SSR;2018;130043508;250002284;SSR_TOT;;;15;0;0;0;0;3587
SSR;2018;130043854;130037815;SSR_A;;65;45;;604;21392;23;15714
SSR;2018;130043854;130037815;SSR_A50;1;;;0;;0;;0
SSR;2018;130043854;130037815;SSR_A51;1;48;25;;;17656;;8094
SSR;2018;130043854;130037815;SSR_A52;1;17;20;0;;3736;;7620
SSR;2018;130043854;130037815;SSR_TOT;;65;45;0;604;21392;23;15714
SSR;2018;130044662;920030913;SSR_A;;;20;;0;0;0;1474
SSR;2018;130044662;920030913;SSR_A55;1;;20;0;;0;;1474
SSR;2018;130044662;920030913;SSR_E;;;20;;0;0;0;779
SSR;2018;130044662;920030913;SSR_E55;1;;20;1;;0;;779
SSR;2018;130044662;920030913;SSR_TOT;;;40;0;0;0;0;2253
SSR;2018;130780083;130000060;SSR_A;;130;;;1353;46202;53;0
SSR;2018;130780083;130000060;SSR_A50;1;1;;0;;65;;0
SSR;2018;130780083;130000060;SSR_A59;1;129;;0;;46137;;0
SSR;2018;130780083;130000060;SSR_TOT;;130;;0;1353;46202;53;0
SSR;2018;130780521;130786049;SSR_A;;6;;;56;1528;4;0
SSR;2018;130780521;130786049;SSR_A50;1;6;;1;;1528;;0
SSR;2018;130780521;130786049;SSR_TOT;;6;;0;56;1528;4;0
SSR;2018;130781438;130000557;SSR_A;;134;50;;1037;44971;134;13650
SSR;2018;130781438;130000557;SSR_A50;1;;0;0;;0;;
SSR;2018;130781438;130000557;SSR_A51;1;67;35;;;34541;;11157
SSR;2018;130781438;130000557;SSR_A52;1;67;15;0;;10430;;2493
SSR;2018;130781438;130000557;SSR_TOT;;134;50;0;1037;44971;134;13650
SSR;2018;130781479;130000599;SSR_A;;84;16;;923;22035;12;9323
SSR;2018;130781479;130000599;SSR_A50;1;10;2;0;;4883;;1722
SSR;2018;130781479;130000599;SSR_A51;1;54;9;;;11423;;5859
SSR;2018;130781479;130000599;SSR_A53;1;20;5;0;;5729;;1742
SSR;2018;130781479;130000599;SSR_TOT;;84;16;0;923;22035;12;9323
SSR;2018;130781768;130000763;SSR_A;;108;;;1204;35481;12;0
SSR;2018;130781768;130000763;SSR_A50;1;18;;0;;5673;;0
