BOR,AN,420,FI_EJ,LIT_MED,JLI_MED,SEJHC_MED,SEJ0_MED,JOU_MED,LIT_CHI,JLI_CHI,SEJHC_CHI,SEJ0_CHI,JOU_CHI,LIT_OBS,JLI_OBS,SEJHC_OBS,SEJ0_OBS,JOU_OBS,LIT_MCO,JLI_MCO,SEJHC_MCO,SEJ0_MCO,JOU_MCO,PLA_MED,SEJHP_MED,PLAN_MED,SEJN_MED,SEA_MED,PLA_CHI,SEJHP_CHI,PLA_OBS,SEJHP_OBS,PLAN_OBS,SEJN_OBS,PLA_MCO,SEJHP_MCO,PLAN_MCO,SEJN_MCO,SEA_MCO,PCAR,PDER,PEND,PGAS,PNEU,PPED,PPNE,PRHU,POPH,DEND,DNEU,DPED,DOPH,ACTCLI_PM,ACTCLI_SAG,ACTTEC_PM,ACTTEC_DEN,ACTTEC_SAG,ACTTEC_PNM
MCO,2018,280505777,280001199,40,14600,1946,115,13765,91,33215,5008,148,12094,,,0,0,0,131,47815,6954,263,25859,,0,,,2468,21,10762,,0,,,21,10762,,,2468,,,,,,,,,,,,,,,,,,,
MCO,2018,290000025,290020700,341,122244,18906,1892,106617,113,38230,8092,1707,24359,40,14600,3794,442,12324,494,175074,30792,4041,143300,43,3710,4,568,45541,18,3577,,600,,,65,7887,4,568,45541,1,1,1,1,1,1,1,1,1,84,104,17,65,91564,1797,86179,136,5445,28362
MCO,2018,290000033,290021542,205,76519,9491,220,65952,46,16790,2521,0,13071,23,8395,825,2,3520,274,101704,12837,222,82543,23,1096,0,0,5199,10,2369,0,248,0,0,33,3713,0,0,5199,1,0,1,1,1,1,1,1,1,66,44,42,133,40279,4292,42131,703,4488,10053
MCO,2018,290000058,290000017,159,54047,9090,893,43166,30,10509,2590,3,8004,55,19995,3437,2,15553,244,84551,15117,898,66723,22,2850,,,41613,24,3249,5,1940,,,51,8039,,,41613,1,1,1,1,1,1,1,0,1,,,120,120,,,,,,
MCO,2018,290000066,290020700,42,15582,1334,5,14559,,,0,0,0,,,0,0,0,42,15582,1334,5,14559,2,39,,,577,,0,,0,,,2,39,,,577,0,1,0,1,0,0,0,1,0,,,,,9245,536,13582,1,706,1757
MCO,2018,290000140,290000447,58,21170,2309,684,13302,79,28835,4337,468,10759,,,0,0,0,137,50005,6646,1152,24061,0,0,,,8086,23,10338,0,22,,,23,10360,,,8086,,,,,,,,,,,,,,,,,,,
MCO,2018,290000173,290000041,59,21083,3292,359,20419,26,9490,1248,119,6862,17,6205,754,62,2652,102,36778,5294,540,29933,4,279,,,1134,4,977,1,91,,,9,1347,,,1134,1,0,1,1,1,0,1,1,1,56,115,,15,16402,3245,21071,0,2396,1319
MCO,2018,290000181,290000074,87,31733,4879,665,28460,,,0,0,0,,,0,0,0,87,31733,4879,665,28460,14,1051,,,1676,2,257,,0,,,16,1308,,,1676,1,1,1,1,1,0,1,0,1,44,90,,10,14881,1346,23450,,1051,1910
MCO,2018,290000207,290000520,25,9125,910,2,5537,30,10950,2219,74,6486,,,0,0,0,55,20075,3129,76,12023,8,22,,,2307,33,9652,,0,,,41,9674,,,2307,,,,,,,,,,,,,,,,,,,
MCO,2018,290000215,290029974,10,3650,408,1,2562,65,21773,3623,16,11521,,,0,0,0,75,25423,4031,17,14083,,0,,,103,31,8840,,0,,,31,8840,,,103,,,,,,,,,,,,,,,,,,,
MCO,2018,290000256,290000017,92,31544,3825,226,32746,22,9539,1126,116,4960,12,4380,341,0,1082,126,45463,5292,342,38788,0,58,,,171,7,624,0,200,,,7,882,,,171,1,1,0,1,0,0,1,1,1,,,,180,,,,,,
MCO,2018,290000272,290000090,5,1825,86,0,1695,,,0,0,0,,,0,0,0,5,1825,86,0,1695,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290000322,290000108,15,5275,241,1,4125,,,0,0,0,,,0,0,0,15,5275,241,1,4125,,0,,,0,,0,,0,,,,0,,,0,1,0,0,0,0,0,0,0,0,,,,,862,,862,,,
MCO,2018,290000389,290000116,10,3650,178,0,3334,,,0,0,0,,,0,0,0,10,3650,178,0,3334,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290000728,750821092,74,25860,3780,338,19601,23,7569,953,21,4285,,,0,0,0,97,33429,4733,359,23886,8,666,,,0,11,1630,,0,,,19,2296,,,0,1,1,0,1,1,0,1,1,1,,144,,68,37987,0,48244,1052,0,8377
MCO,2018,290000785,220020739,91,32485,4973,1101,28947,,,0,0,0,,,0,0,0,91,32485,4973,1101,28947,10,974,,,850,,0,,0,,,10,974,,,850,1,1,1,1,1,0,0,0,1,,,,,21476,1091,31561,,747,10835
MCO,2018,290000850,330031089,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,9038,,0,,0,,,,0,,,9038,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,0,0
MCO,2018,290000934,560005746,97,35405,5598,317,34392,,,0,0,0,,,0,0,0,97,35405,5598,317,34392,5,511,,,209,,0,,0,,,5,511,,,209,1,0,1,1,1,0,1,1,0,,,,,9853,1444,15762,,1923,86
MCO,2018,290000975,290000546,3,1095,114,1,695,,,0,0,0,,,0,0,0,3,1095,114,1,695,2,1077,,,4620,,0,,0,,,2,1077,,,4620,0,0,1,0,1,1,1,0,0,,,,,904,,1285,,,
MCO,2018,290001015,290000751,26,9490,383,0,7041,,,0,0,0,,,0,0,0,26,9490,383,0,7041,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290004142,290022508,9,3285,487,8,2968,42,15330,2254,115,6410,,,0,0,0,51,18615,2741,123,9378,,3061,,,152,18,2613,,0,,,18,5674,,,152,,,,,,,,,,,,,,,,,,,
MCO,2018,290004324,290000017,450,151902,23486,873,153278,203,71284,9956,788,53509,0,0,0,0,0,653,223186,33442,1661,206787,61,6915,,,12881,13,1855,,0,,,74,8770,,,12881,1,1,1,1,1,0,1,1,0,100,120,,,,,,,,
MCO,2018,290004365,290000017,10,3650,184,4,3024,,,0,0,0,,,0,0,0,10,3650,184,4,3024,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290005131,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,3946,,0,,0,,,,0,,,3946,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290005172,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,2331,,0,,0,,,,0,,,2331,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290005230,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,2434,,0,,0,,,,0,,,2434,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290018555,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,5131,,0,,0,,,,0,,,5131,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290018563,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,9501,,0,,0,,,,0,,,9501,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290019777,290022508,34,12410,1948,549,6492,93,33945,8558,565,24366,44,16060,2309,58,9464,171,62415,12815,1172,40322,0,2147,,,94,40,8715,,0,,,40,10862,,,94,,,,,,,,,,,,,,,,,,,
MCO,2018,290021070,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,1987,,0,,0,,,,0,,,1987,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290023431,290001049,6,2190,234,0,1482,65,23725,1660,61,4329,,,0,0,0,71,25915,1894,61,5811,,0,,,690,10,5645,,0,,,10,5645,,,690,,,,,,,,,,,,,,,,,,,
MCO,2018,290023779,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,4628,,0,,0,,,,0,,,4628,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290023787,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,532,,0,,0,,,,0,,,532,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290023795,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,1455,,0,,0,,,,0,,,1455,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290025337,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,465,,0,,0,,,,0,,,465,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290028539,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,157,,0,,0,,,,0,,,157,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290029669,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,4282,,0,,0,,,,0,,,4282,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290030808,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,2433,,0,,0,,,,0,,,2433,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290032028,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,9108,,0,,0,,,,0,,,9108,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,290032655,350000626,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,1030,,0,,0,,,,0,,,1030,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,2A0000022,2A0000014,158,57630,9685,568,51363,63,22941,3950,204,17917,29,10585,2249,621,6325,250,91156,15884,1393,75605,2,67,,,11814,11,2311,,0,,,13,2378,,,11814,1,1,1,1,1,1,1,1,1,,,,,42521,223,30750,1,2863,6327
MCO,2018,2A0000139,2A0000063,17,6205,1832,224,6592,54,19710,2490,175,8639,0,0,0,0,0,71,25915,4322,399,15231,12,4266,0,0,169,17,5232,0,0,0,0,29,9498,0,0,169,,,,,,,,,,,,,,,,,,,
MCO,2018,2A0000154,2A0000204,20,7300,1703,472,7454,30,10950,1274,416,3135,8,2920,340,38,1119,58,21170,3317,926,11708,2,1242,,,2974,6,1006,,0,,,8,2248,,,2974,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,2A0000212,2A0000170,6,2190,99,6,1674,0,0,0,0,0,0,0,0,0,0,6,2190,99,6,1674,0,0,,,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,2A0000287,2A0000386,30,10950,771,6,7232,,,0,0,0,,,0,0,0,30,10950,771,6,7232,1,337,,,16045,,0,,0,,,1,337,,,16045,0,0,0,0,0,0,0,0,0,,,,,5270,,132,,,559
MCO,2018,2A0002614,2A0002606,5,1825,164,5,1742,,,0,0,0,,,0,0,0,5,1825,164,5,1742,0,0,,,0,,0,,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,
MCO,2018,2B0000012,2B0000020,183,65841,10846,1719,51667,69,25185,3565,129,20692,24,8760,1738,481,5650,276,99786,16149,2329,78009,8,305,,,13947,6,1260,,0,,,14,1565,,,13947,1,1,1,1,1,1,1,0,1,,,,,63931,28920,,,,
MCO,2018,2B0000038,2B0004246,20,7300,503,62,5548,,,0,0,0,,,0,0,0,20,7300,503,62,5548,,0,,,735,,0,,0,,,,0,,,735,,,,,,,,,,,,,,,,,,,
MCO,2018,2B0000079,2B0000046,,,0,0,0,10,6022,336,0,368,,,0,0,0,10,6022,336,0,368,,0,,,2,12,4156,,0,,,12,4156,,,2,,,,,,,,,,,,,,,,,,,
MCO,2018,2B0000145,2B0000053,18,6570,1723,0,8979,63,22995,1725,0,8415,16,5840,598,0,2753,97,35405,4046,0,20147,10,18,,,4403,12,8286,0,179,,,22,8483,,,4403,,,,,,,,,,,,,,,,,,,
MCO,2018,2B0000392,2B0000129,22,8030,1056,45,3259,31,11315,1441,18,5404,,,0,0,0,53,19345,2497,63,8663,,0,,,1,10,2895,,0,,,10,2895,,,1,,,,,,,,,,,,,,,,,,,
MCO,2018,2B0005359,2B0005342,12,4380,2209,861,4082,,,0,0,0,,,0,0,0,12,4380,2209,861,4082,,0,,,0,,0,,0,,,,0,,,0,1,1,0,1,0,0,1,0,1,,,,30,2915,881,4710,,577,
MCO,2018,2B0005664,2B0005656,12,4380,187,4,3341,,,0,0,0,,,0,0,0,12,4380,187,4,3341,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,300000023,300780046,204,72690,11435,1217,65978,43,15695,2451,89,12848,30,10950,1954,143,7101,277,99335,15840,1449,85927,0,67,0,0,7176,12,3061,1,446,0,0,13,3574,0,0,7176,1,1,1,1,1,1,1,0,1,,,,,44423,2234,41059,0,1856,7625
MCO,2018,300000031,300780053,119,43435,6303,658,35797,60,21900,2085,50,10400,29,10585,1260,110,4854,208,75920,9648,818,51051,15,841,,,3081,10,2699,1,195,,,26,3735,,,3081,1,0,1,1,1,1,1,1,1,,,,,44729,3377,20515,,1222,10913
MCO,2018,300000056,300780079,10,3650,191,1,3467,,,0,0,0,,,0,0,0,10,3650,191,1,3467,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,20,0,0,0,0,0
MCO,2018,300000064,300780087,10,3650,291,2,3725,,,0,0,0,,,0,0,0,10,3650,291,2,3725,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,300000072,300780095,16,5840,351,4,4575,,,0,0,0,,,0,0,0,16,5840,351,4,4575,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,300000478,300781010,11,4015,386,1,3328,0,0,0,0,0,0,0,0,0,0,11,4015,386,1,3328,1,8,,,0,0,0,0,0,,,1,8,,,0,1,0,0,0,0,0,1,0,0,,,,,775,,982,,,562
MCO,2018,300002508,300000213,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,0,15,4225,,69,,,15,4294,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,300007119,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,8377,,0,,0,,,,0,,,8377,0,0,0,0,0,0,0,0,0,,,,,1042,,70,,,
MCO,2018,300007168,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,279,,0,,0,,,,0,,,279,0,0,0,0,0,0,0,0,0,,,,,,,1,,,
MCO,2018,300008588,940023849,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,20426,,0,,0,,,,0,,,20426,,,,,,,,,,,,,,,,,,,
MCO,2018,300008638,940023849,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,4991,,0,,0,,,,0,,,4991,,,,,,,,,,,,,,,,,,,
MCO,2018,300017209,300000726,24,8760,914,41,6786,,,0,0,0,,,0,0,0,24,8760,914,41,6786,0,1,,,7599,,0,,0,,,0,1,,,7599,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,300017431,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,12023,,0,,0,,,,0,,,12023,0,0,0,0,0,0,0,0,0,,,,,671,,17,,,
MCO,2018,300017498,300000155,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,0,7,3263,,0,,,7,3263,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,300780137,920028396,53,19345,3022,444,16557,58,21170,3153,122,11852,,,0,0,0,111,40515,6175,566,28409,,0,,,158,30,7048,1,37,,,31,7085,,,158,,,,,,,,,,,,,,,,,,,
MCO,2018,300780152,300017985,60,21900,3898,26,20772,117,42705,5323,45,24848,,,0,0,0,177,64605,9221,71,45620,2,494,2,497,167,18,5541,,0,,,22,6035,2,497,167,,,,,,,,,,,,,,,,,,,
MCO,2018,300781465,300000726,6,2190,250,8,1643,65,23725,2535,273,6635,23,8395,1382,245,4756,94,34310,4167,526,13034,0,0,0,0,31,22,6244,0,0,,,22,6244,0,0,31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
MCO,2018,300782117,300780038,534,191920,27981,1512,190187,222,81030,11428,408,53972,54,19710,4038,107,18803,810,292660,43447,2027,262962,63,16671,,,53402,23,6285,15,2035,,,101,24991,,,53402,1,1,1,1,1,1,1,1,1,,,,,218842,6901,147050,1753,4477,77419
MCO,2018,300782141,300780038,10,3650,304,2,3353,,,0,0,0,,,0,0,0,10,3650,304,2,3353,,0,,,0,,0,,0,,,,0,,,0,0,0,1,0,0,0,0,0,0,,,,,723,,,,,
MCO,2018,300787421,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,18773,,0,,0,,,,0,,,18773,0,0,0,0,0,0,0,0,0,,,,,10,,5,,,
MCO,2018,300788502,300017985,64,23360,3794,654,10188,99,39055,7050,1520,20224,33,12045,1690,184,5918,196,74460,12534,2358,36330,1,35,,,3521,50,15323,2,269,,,53,15627,,,3521,,,,,,,,,,,,,,,,,,,
MCO,2018,310000310,310780671,127,46355,6651,594,44540,,,0,0,0,,,0,0,0,127,46355,6651,594,44540,10,160,,,1745,,0,,0,,,10,160,,,1745,1,1,1,0,1,0,1,1,,,,,,7706,1,11927,,2,1418
MCO,2018,310000336,310780713,10,3650,122,2,1851,,,0,0,0,,,0,0,0,10,3650,122,2,1851,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,310009279,310780671,,,0,0,0,40,12519,2025,176,8805,14,5110,806,103,2911,54,17629,2831,279,11716,,0,,,60,15,3154,,0,,,15,3154,,,60,0,0,0,1,0,1,0,0,1,,,,,14943,2379,14617,,2430,2150
MCO,2018,310013628,310786256,15,5475,606,4,5124,,,0,0,0,,,0,0,0,15,5475,606,4,5124,,0,,,1,,0,,0,,,,0,,,1,0,0,0,0,0,0,0,0,0,,,,,492,,,,,
MCO,2018,310016977,310781406,226,68990,13871,3242,57057,36,11287,2541,40,9153,121,43246,8593,586,38195,383,123523,25005,3868,104405,28,5527,,,3042,23,4579,12,2402,,,63,12508,,,3042,0,0,0,0,0,1,0,0,0,,,,,92607,9820,50112,984,12472,23468
MCO,2018,310019351,310781406,104,33604,5905,248,30351,37,11096,3353,644,8184,,,0,0,0,141,44700,9258,892,38535,36,5008,2,513,28301,5,887,,0,,,43,5895,2,513,28301,,1,1,0,0,0,1,0,0,53,,,,51042,3,29183,,4,11025
MCO,2018,310022298,310781406,18,6570,588,2,6422,,,0,0,0,,,0,0,0,18,6570,588,2,6422,4,809,,,52,,0,,0,,,4,809,,,52,0,0,0,0,0,0,0,0,0,,,,,737,,628,391,,6
MCO,2018,310025333,310781406,97,34334,3778,26,29378,14,5110,854,9,4883,,,0,0,0,111,39444,4632,35,34261,31,1911,,,9118,5,541,,0,,,36,2452,,,9118,0,0,0,0,0,0,0,0,0,,,,,377,0,125,0,0,4
MCO,2018,310026083,310026075,15,5475,2030,59,7122,128,46720,3299,81,7428,56,20440,4638,107,17739,199,72635,9967,247,32289,7,2896,,,109,31,13421,7,1154,,,45,17471,,,109,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,310026927,310026794,47,2867,1122,116,5015,79,4819,1577,99,4230,46,2806,311,13,1112,172,10492,3010,228,10357,0,63,,,852,73,4197,0,21,,,73,4281,,,852,,,,,,,,,,,,,,,,,,,
MCO,2018,310780101,310026794,0,11248,3074,633,10200,0,16720,5581,704,14918,0,7296,719,153,2238,0,35264,9374,1490,27356,0,0,,,3331,0,14953,0,0,,,0,14953,,,3331,,,,,,,,,,,,,,,,,,,
MCO,2018,310780150,310788799,12,4380,1107,2,2716,97,35405,6891,18,15875,,,0,0,0,109,39785,7998,20,18591,1,157,,,104,44,11867,,0,,,45,12024,,,104,,,,,,,,,,,,,,,,,,,
MCO,2018,310780259,310000096,242,84093,18490,1569,79156,133,41719,9206,1460,34016,,,0,0,0,375,125812,27696,3029,113172,11,4460,,,15545,15,9069,,0,,,26,13529,,,15545,,,,,,,,,,,,,,,,,,,
MCO,2018,310780283,310000112,84,30660,9151,138,42144,225,82125,11061,67,40922,41,14965,1166,13,4826,350,127750,21378,218,87892,16,10,0,,5587,44,23655,2,16,0,,62,23681,0,,5587,,,,,,,,,,,,,,,,,,,
MCO,2018,310780309,310026794,0,17328,3186,34,16307,0,24624,2277,30,5708,0,304,88,0,225,0,42256,5551,64,22240,0,332,,,275,0,5593,0,38,,,0,5963,,,275,,,,,,,,,,,,,,,,,,,
MCO,2018,310780366,310000153,40,14600,1122,22,12235,,,0,0,0,,,0,0,0,40,14600,1122,22,12235,2,1025,,,57,0,,,0,,,2,1025,,,57,,,,,,,,,,,,,,2125,,798,,,
MCO,2018,310780382,310000179,67,24455,2107,21,12683,82,29930,5677,144,17788,38,13870,3255,0,14670,187,68255,11039,165,45141,,0,,,589,15,9787,,206,,,15,9993,,,589,,,,,,,,,,,,,,,,,,,
MCO,2018,310781000,310788880,129,47085,10932,1492,47602,180,65700,10691,413,39289,0,,200,3,359,309,112785,21823,1908,87250,6,81,,,3454,23,19937,,0,,,29,20018,,,3454,,,,,,,,,,,,,,8580,,,,,
MCO,2018,310781067,310788898,51,18615,2885,459,14134,29,10585,1448,46,8860,39,14235,2664,61,10792,119,43435,6997,566,33786,5,397,0,0,1011,9,2271,4,1158,0,0,18,3826,0,0,1011,0,0,1,1,0,1,1,1,0,20,,30,,45819,6632,31476,,5624,14265
MCO,2018,310781505,310000492,67,24455,3765,130,17785,94,34310,6867,1,28126,20,7300,630,7,2910,181,66065,11262,138,48821,12,5485,,,4029,38,6403,0,107,,,50,11995,,,4029,,,,,,,,,,,,,,,,,,,
MCO,2018,310781695,920030269,34,12410,623,5,8670,,,0,0,0,,,0,0,0,34,12410,623,5,8670,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,310782016,310000617,36,13140,1484,42,10487,,,0,0,0,,,0,0,0,36,13140,1484,42,10487,6,11,0,0,41693,,0,,0,,,6,11,0,0,41693,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,310782347,310789136,60,21900,3440,33,18667,34,11680,1976,29,9732,,,0,0,0,94,33580,5416,62,28399,6,1222,,,80380,10,2105,,0,,,16,3327,,,80380,0,1,0,0,0,0,0,0,0,,,,,69187,,37949,706,,35000
MCO,2018,310783048,310781406,519,176559,34040,5897,157559,296,97904,14875,297,85678,,,0,0,0,815,274463,48915,6194,243237,104,11771,5,933,14565,28,9376,,0,,,137,21147,5,933,14565,1,0,0,1,1,0,0,1,1,,150,,74,203174,5,123334,210,9,59541
MCO,2018,310783055,310781406,457,153200,31694,5824,129986,154,52014,8242,243,38585,,,0,0,0,611,205214,39936,6067,168571,94,14278,,,9865,10,2425,,0,,,104,16703,,,9865,1,0,0,1,0,0,0,0,,,,,,113761,3,72309,10589,12,44738
MCO,2018,310783063,310781406,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,8,2308,,,0,,0,,0,,,8,2308,,,0,0,0,0,0,0,0,0,0,0,,,,,15717,41,67214,5067,220,6364
MCO,2018,310786389,310001433,5,1825,190,0,773,,,0,0,0,,,0,0,0,5,1825,190,0,773,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,310794417,310002712,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,26115,,0,,0,,,,0,,,26115,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,320000086,320780117,217,77171,10535,1577,53345,38,13870,1729,82,10198,20,7300,1455,140,5495,275,98341,13719,1799,69038,4,547,,,7764,7,2066,1,179,,,12,2792,,,7764,1,0,1,1,1,1,1,1,1,54,30,,,34951,3245,30841,,3983,5254
MCO,2018,320000102,320780133,22,8030,1544,540,7365,,,0,0,0,,,0,0,0,22,8030,1544,540,7365,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,320000110,320004310,28,10220,557,4,8026,,,0,0,0,,,0,0,0,28,10220,557,4,8026,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,320000128,320780158,15,5475,320,0,4125,,,0,0,0,,,0,0,0,15,5475,320,0,4125,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,320000144,320780174,28,10220,555,1,9220,,,0,0,0,,,0,0,0,28,10220,555,1,9220,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,320000151,320780182,5,1825,129,1,2136,0,0,0,0,0,0,0,0,0,0,5,1825,129,1,2136,0,0,,,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,320000177,320780208,10,3650,211,17,3262,,,0,0,0,,,0,0,0,10,3650,211,17,3262,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,320780067,320000052,0,0,2,0,2,30,10740,1982,91,6383,,,0,0,0,30,10740,1984,91,6385,,0,,,12,32,4502,,0,,,32,4502,,,12,,,,,,,,,,,,,,,,,,,
MCO,2018,330000217,330780347,12,4380,251,7,2931,,,0,0,0,,,0,0,0,12,4380,251,7,2931,3,308,,,0,,0,,0,,,3,308,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,
MCO,2018,330000332,330780545,70,24912,2772,11,23005,,,0,0,0,,,0,0,0,70,24912,2772,11,23005,8,935,,,670,,0,,0,,,8,935,,,670,1,1,1,1,0,0,1,1,1,75,,,,10750,,9207,,,
MCO,2018,330000340,330780552,166,60590,9432,2941,45322,58,21170,3914,76,17071,40,14600,3155,126,11947,264,96360,16501,3143,74340,10,1155,2,319,3883,36,7041,6,326,,,54,8522,2,319,3883,1,1,1,1,0,1,1,1,1,,,,,116493,13056,,,,
MCO,2018,330000555,330781204,108,39420,8466,1883,36490,34,12410,1915,170,10089,22,8030,1726,371,4760,164,59860,12107,2424,51339,10,1193,,,1731,7,600,3,446,,,20,2239,,,1731,0,1,0,1,1,1,0,1,0,,60,15,,26600,2370,23950,,1801,2128
MCO,2018,330000571,330781220,64,23360,4819,1525,20994,18,6570,904,48,4522,15,5475,781,209,1870,97,35405,6504,1782,27386,3,62,0,,378,7,3310,,185,,,10,3557,0,,378,1,1,1,1,0,1,1,1,0,,,,,23513,1955,9944,388,863,1949
MCO,2018,330000589,330027509,71,32095,6780,2019,31696,22,10013,1225,38,6948,18,6570,1300,112,4280,111,48678,9305,2169,42924,3,123,,,615,5,1258,,239,,,8,1620,,,615,1,0,1,1,0,1,0,0,1,,,,,23205,3083,26866,0,5818,5335
MCO,2018,330000597,330027509,34,9764,854,31,9137,,,0,0,0,,,0,0,0,34,9764,854,31,9137,,46,,,21,,0,,1,,,,47,,,21,0,0,0,0,0,0,0,0,0,,,,,2982,387,3826,0,1219,101
MCO,2018,330000605,330781253,359,131035,22245,3356,121186,116,42340,6608,280,34264,34,12410,2474,429,8119,509,185785,31327,4065,163569,37,3046,1,150,37403,12,5226,0,0,,,50,8272,1,150,37403,1,1,1,1,1,1,1,1,1,,,,,83016,2117,79769,1249,1027,14758
MCO,2018,330000613,330781261,39,14235,1646,94,13204,0,0,0,0,0,0,0,0,0,0,39,14235,1646,94,13204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,129,,21,,3908,159,14906,26,54,220
