BEN_RES_DPT,sej_type,type_parcours,SSR_TYPE,nb
68,PTG,OPH + ORL + URO,DOM,1
93,PTG,OPH + ORL + URO,HC_HDJ,1
94,PTG,OPH + ORL + URO,HC,1
59,PTH,OPH + RHUMA,DOM,24
75,PTH,OPH + RHUMA,DOM,19
92,PTH,OPH + RHUMA,DOM,18
13,PTG,OPH + RHUMA,HC,16
54,PTH,OPH + RHUMA,DOM,16
33,PTG,OPH + RHUMA,HC,15
62,PTH,OPH + RHUMA,DOM,15
76,PTH,OPH + RHUMA,DOM,15
78,PTG,OPH + RHUMA,HC,15
94,PTG,OPH + RHUMA,HC,15
75,PTH,OPH + RHUMA,HC,14
31,PTG,OPH + RHUMA,HC,13
30,PTG,OPH + RHUMA,HC,12
57,PTG,OPH + RHUMA,DOM,12
69,PTH,OPH + RHUMA,HC,12
77,PTH,OPH + RHUMA,DOM,12
78,PTH,OPH + RHUMA,DOM,12
6,PTG,OPH + RHUMA,HC,11
51,PTH,OPH + RHUMA,DOM,11
67,PTG,OPH + RHUMA,HC,11
67,PTH,OPH + RHUMA,DOM,11
69,PTH,OPH + RHUMA,DOM,11
92,PTG,OPH + RHUMA,HC,11
94,PTH,OPH + RHUMA,DOM,11
95,PTH,OPH + RHUMA,DOM,11
2,PTH,OPH + RHUMA,DOM,10
31,PTH,OPH + RHUMA,DOM,10
33,PTH,OPH + RHUMA,DOM,10
42,PTG,OPH + RHUMA,HC,10
56,PTH,OPH + RHUMA,DOM,10
29,PTH,OPH + RHUMA,DOM,9
31,PTG,OPH + RHUMA,DOM,9
33,PTH,OPH + RHUMA,HC,9
57,PTG,OPH + RHUMA,HC,9
63,PTH,OPH + RHUMA,DOM,9
76,PTG,OPH + RHUMA,DOM,9
93,PTG,OPH + RHUMA,HC,9
2,PTG,OPH + RHUMA,DOM,8
13,PTH,OPH + RHUMA,DOM,8
30,PTG,OPH + RHUMA,DOM,8
51,PTG,OPH + RHUMA,DOM,8
54,PTG,OPH + RHUMA,HC,8
57,PTH,OPH + RHUMA,DOM,8
59,PTG,OPH + RHUMA,DOM,8
59,PTG,OPH + RHUMA,HC,8
59,PTH,OPH + RHUMA,HC,8
69,PTG,OPH + RHUMA,HC,8
86,PTH,OPH + RHUMA,DOM,8
92,PTG,OPH + RHUMA,DOM,8
93,PTH,OPH + RHUMA,DOM,8
13,PTG,OPH + RHUMA,DOM,7
29,PTH,OPH + RHUMA,HC,7
33,PTG,OPH + RHUMA,DOM,7
34,PTG,OPH + RHUMA,HC,7
34,PTH,OPH + RHUMA,DOM,7
35,PTH,OPH + RHUMA,DOM,7
38,PTH,OPH + RHUMA,DOM,7
40,PTH,OPH + RHUMA,DOM,7
41,PTH,OPH + RHUMA,DOM,7
60,PTH,OPH + RHUMA,DOM,7
62,PTG,OPH + RHUMA,DOM,7
63,PTG,OPH + RHUMA,DOM,7
63,PTH,OPH + RHUMA,HC,7
64,PTG,OPH + RHUMA,HC,7
67,PTG,OPH + RHUMA,DOM,7
74,PTG,OPH + RHUMA,HC,7
85,PTG,OPH + RHUMA,DOM,7
92,PTH,OPH + RHUMA,HC,7
1,PTG,OPH + RHUMA,DOM,6
6,PTH,OPH + RHUMA,DOM,6
8,PTH,OPH + RHUMA,DOM,6
25,PTG,OPH + RHUMA,HC,6
28,PTH,OPH + RHUMA,DOM,6
29,PTG,OPH + RHUMA,DOM,6
31,PTH,OPH + RHUMA,HC,6
34,PTH,OPH + RHUMA,HC,6
41,PTG,OPH + RHUMA,DOM,6
44,PTH,OPH + RHUMA,DOM,6
49,PTG,OPH + RHUMA,DOM,6
62,PTG,OPH + RHUMA,HC,6
64,PTH,OPH + RHUMA,DOM,6
71,PTG,OPH + RHUMA,HC,6
74,PTH,OPH + RHUMA,DOM,6
75,PTG,OPH + RHUMA,HC,6
77,PTH,OPH + RHUMA,HC,6
85,PTH,OPH + RHUMA,DOM,6
87,PTH,OPH + RHUMA,DOM,6
1,PTH,OPH + RHUMA,DOM,5
17,PTH,OPH + RHUMA,DOM,5
21,PTH,OPH + RHUMA,DOM,5
26,PTG,OPH + RHUMA,DOM,5
30,PTH,OPH + RHUMA,DOM,5
35,PTG,OPH + RHUMA,DOM,5
41,PTG,OPH + RHUMA,HC,5
42,PTG,OPH + RHUMA,DOM,5
47,PTH,OPH + RHUMA,DOM,5
66,PTH,OPH + RHUMA,DOM,5
67,PTH,OPH + RHUMA,HC,5
68,PTG,OPH + RHUMA,DOM,5
71,PTG,OPH + RHUMA,DOM,5
77,PTG,OPH + RHUMA,DOM,5
78,PTH,OPH + RHUMA,HC,5
91,PTG,OPH + RHUMA,DOM,5
91,PTG,OPH + RHUMA,HC,5
91,PTH,OPH + RHUMA,DOM,5
94,PTG,OPH + RHUMA,DOM,5
94,PTH,OPH + RHUMA,HC,5
95,PTG,OPH + RHUMA,DOM,5
95,PTG,OPH + RHUMA,HC,5
97,PTG,OPH + RHUMA,HC,5
2,PTH,OPH + RHUMA,HC,4
3,PTH,OPH + RHUMA,HC,4
10,PTG,OPH + RHUMA,HC,4
11,PTG,OPH + RHUMA,HC,4
13,PTH,OPH + RHUMA,HC,4
21,PTG,OPH + RHUMA,HC,4
22,PTH,OPH + RHUMA,DOM,4
25,PTG,OPH + RHUMA,DOM,4
25,PTH,OPH + RHUMA,DOM,4
26,PTG,OPH + RHUMA,HC,4
27,PTH,OPH + RHUMA,DOM,4
30,PTH,OPH + RHUMA,HC,4
31,PTG,OPH + RHUMA,HDJ,4
35,PTG,OPH + RHUMA,HC,4
35,PTH,OPH + RHUMA,HC,4
38,PTG,OPH + RHUMA,DOM,4
38,PTG,OPH + RHUMA,HC,4
40,PTG,OPH + RHUMA,DOM,4
42,PTH,OPH + RHUMA,DOM,4
44,PTG,OPH + RHUMA,HC,4
49,PTH,OPH + RHUMA,DOM,4
56,PTG,OPH + RHUMA,DOM,4
58,PTH,OPH + RHUMA,DOM,4
58,PTH,OPH + RHUMA,HC,4
60,PTG,OPH + RHUMA,DOM,4
60,PTG,OPH + RHUMA,HC,4
63,PTG,OPH + RHUMA,HC,4
66,PTG,OPH + RHUMA,DOM,4
72,PTH,OPH + RHUMA,DOM,4
73,PTH,OPH + RHUMA,DOM,4
76,PTH,OPH + RHUMA,HC,4
77,PTG,OPH + RHUMA,HC,4
78,PTG,OPH + RHUMA,DOM,4
81,PTG,OPH + RHUMA,HC,4
83,PTG,OPH + RHUMA,DOM,4
87,PTG,OPH + RHUMA,DOM,4
88,PTG,OPH + RHUMA,HC,4
91,PTH,OPH + RHUMA,HC,4
93,PTG,OPH + RHUMA,DOM,4
1,PTH,OPH + RHUMA,HC,3
2,PTG,OPH + RHUMA,HC,3
3,PTH,OPH + RHUMA,DOM,3
7,PTH,OPH + RHUMA,DOM,3
9,PTH,OPH + RHUMA,DOM,3
10,PTG,OPH + RHUMA,DOM,3
11,PTH,OPH + RHUMA,DOM,3
12,PTG,OPH + RHUMA,HC,3
13,PTG,OPH + RHUMA,HDJ,3
14,PTH,OPH + RHUMA,DOM,3
14,PTH,OPH + RHUMA,HC,3
15,PTH,OPH + RHUMA,DOM,3
16,PTG,OPH + RHUMA,DOM,3
17,PTG,OPH + RHUMA,DOM,3
17,PTG,OPH + RHUMA,HC,3
22,PTG,OPH + RHUMA,HC,3
22,PTH,OPH + RHUMA,HC,3
26,PTH,OPH + RHUMA,HC,3
27,PTG,OPH + RHUMA,HC,3
27,PTH,OPH + RHUMA,HC,3
31,PTG,OPH + RHUMA,HC_HDJ,3
31,PTH,OPH + RHUMA,HDJ,3
32,PTG,OPH + RHUMA,HC,3
32,PTH,OPH + RHUMA,HC,3
37,PTH,OPH + RHUMA,DOM,3
38,PTH,OPH + RHUMA,HC,3
39,PTH,OPH + RHUMA,HC,3
40,PTH,OPH + RHUMA,HC,3
43,PTG,OPH + RHUMA,HC,3
44,PTG,OPH + RHUMA,DOM,3
45,PTG,OPH + RHUMA,HC,3
45,PTH,OPH + RHUMA,DOM,3
45,PTH,OPH + RHUMA,HC,3
47,PTG,OPH + RHUMA,DOM,3
50,PTG,OPH + RHUMA,HC,3
50,PTH,OPH + RHUMA,DOM,3
51,PTH,OPH + RHUMA,HC,3
52,PTH,OPH + RHUMA,DOM,3
54,PTG,OPH + RHUMA,DOM,3
55,PTG,OPH + RHUMA,DOM,3
56,PTG,OPH + RHUMA,HC,3
56,PTH,OPH + RHUMA,HC,3
60,PTH,OPH + RHUMA,HC,3
64,PTH,OPH + RHUMA,HC,3
68,PTH,OPH + RHUMA,DOM,3
68,PTH,OPH + RHUMA,HC,3
71,PTH,OPH + RHUMA,DOM,3
72,PTH,OPH + RHUMA,HC,3
73,PTG,OPH + RHUMA,DOM,3
74,PTH,OPH + RHUMA,HC,3
75,PTG,OPH + RHUMA,,3
75,PTG,OPH + RHUMA,DOM,3
76,PTG,OPH + RHUMA,HC,3
79,PTG,OPH + RHUMA,DOM,3
79,PTH,OPH + RHUMA,DOM,3
80,PTH,OPH + RHUMA,DOM,3
81,PTH,OPH + RHUMA,DOM,3
83,PTH,OPH + RHUMA,DOM,3
84,PTG,OPH + RHUMA,DOM,3
84,PTH,OPH + RHUMA,DOM,3
84,PTH,OPH + RHUMA,HC,3
95,PTH,OPH + RHUMA,HC,3
97,PTG,OPH + RHUMA,DOM,3
1,PTG,OPH + RHUMA,HC,2
3,PTG,OPH + RHUMA,DOM,2
3,PTG,OPH + RHUMA,HC,2
4,PTG,OPH + RHUMA,HC,2
4,PTH,OPH + RHUMA,HC,2
5,PTH,OPH + RHUMA,DOM,2
7,PTG,OPH + RHUMA,DOM,2
7,PTH,OPH + RHUMA,HC,2
8,PTG,OPH + RHUMA,DOM,2
8,PTG,OPH + RHUMA,HC,2
9,PTG,OPH + RHUMA,DOM,2
12,PTG,OPH + RHUMA,DOM,2
13,PTH,OPH + RHUMA,,2
14,PTG,OPH + RHUMA,HC,2
15,PTH,OPH + RHUMA,HC,2
16,PTH,OPH + RHUMA,HC,2
17,PTH,OPH + RHUMA,HC,2
18,PTG,OPH + RHUMA,HDJ,2
21,PTH,OPH + RHUMA,HC,2
22,PTG,OPH + RHUMA,DOM,2
24,PTG,OPH + RHUMA,HC,2
24,PTH,OPH + RHUMA,DOM,2
25,PTH,OPH + RHUMA,HC,2
26,PTH,OPH + RHUMA,DOM,2
29,PTG,OPH + RHUMA,HC,2
31,PTG,OPH + RHUMA,,2
32,PTG,OPH + RHUMA,DOM,2
32,PTH,OPH + RHUMA,DOM,2
34,PTG,OPH + RHUMA,DOM,2
37,PTG,OPH + RHUMA,DOM,2
37,PTG,OPH + RHUMA,HC,2
40,PTG,OPH + RHUMA,HDJ,2
41,PTH,OPH + RHUMA,HC,2
43,PTH,OPH + RHUMA,DOM,2
46,PTH,OPH + RHUMA,DOM,2
49,PTH,OPH + RHUMA,HC,2
50,PTG,OPH + RHUMA,DOM,2
51,PTG,OPH + RHUMA,HC,2
52,PTG,OPH + RHUMA,DOM,2
53,PTG,OPH + RHUMA,DOM,2
57,PTG,OPH + RHUMA,HDJ,2
59,PTG,OPH + RHUMA,,2
59,PTG,OPH + RHUMA,HDJ,2
61,PTG,OPH + RHUMA,HC,2
65,PTG,OPH + RHUMA,HC,2
67,PTG,OPH + RHUMA,HDJ,2
69,PTG,OPH + RHUMA,DOM,2
71,PTH,OPH + RHUMA,HC,2
72,PTG,OPH + RHUMA,DOM,2
73,PTG,OPH + RHUMA,HC,2
73,PTH,OPH + RHUMA,HC,2
74,PTG,OPH + RHUMA,DOM,2
77,PTG,OPH + RHUMA,HC_HDJ,2
78,PTG,OPH + RHUMA,HDJ,2
79,PTH,OPH + RHUMA,HC,2
80,PTG,OPH + RHUMA,DOM,2
81,PTG,OPH + RHUMA,DOM,2
82,PTG,OPH + RHUMA,HC,2
83,PTG,OPH + RHUMA,HC,2
86,PTG,OPH + RHUMA,DOM,2
86,PTH,OPH + RHUMA,HC,2
87,PTG,OPH + RHUMA,HC,2
87,PTG,OPH + RHUMA,HDJ,2
87,PTH,OPH + RHUMA,HC,2
91,PTG,OPH + RHUMA,HC_HDJ,2
92,PTG,OPH + RHUMA,HDJ,2
92,PTH,OPH + RHUMA,,2
93,PTG,OPH + RHUMA,HDJ,2
93,PTH,OPH + RHUMA,HC,2
2,PTH,OPH + RHUMA,,1
4,PTG,OPH + RHUMA,,1
4,PTH,OPH + RHUMA,DOM,1
5,PTG,OPH + RHUMA,HC,1
5,PTH,OPH + RHUMA,HC,1
6,PTH,OPH + RHUMA,HC,1
6,PTH,OPH + RHUMA,HDJ,1
7,PTG,OPH + RHUMA,HC,1
8,PTH,OPH + RHUMA,HC,1
9,PTG,OPH + RHUMA,HC,1
9,PTH,OPH + RHUMA,HDJ,1
10,PTG,OPH + RHUMA,HC_HDJ,1
10,PTH,OPH + RHUMA,DOM,1
11,PTG,OPH + RHUMA,DOM,1
11,PTH,OPH + RHUMA,HC,1
13,PTG,OPH + RHUMA,,1
13,PTG,OPH + RHUMA,HC_HDJ,1
13,PTH,OPH + RHUMA,HDJ,1
14,PTG,OPH + RHUMA,HDJ,1
14,PTH,OPH + RHUMA,,1
15,PTH,OPH + RHUMA,,1
16,PTH,OPH + RHUMA,,1
18,PTG,OPH + RHUMA,DOM,1
18,PTG,OPH + RHUMA,HC,1
19,PTH,OPH + RHUMA,DOM,1
20,PTG,OPH + RHUMA,DOM,1
20,PTG,OPH + RHUMA,HC,1
20,PTH,OPH + RHUMA,DOM,1
23,PTG,OPH + RHUMA,HC,1
23,PTH,OPH + RHUMA,DOM,1
24,PTG,OPH + RHUMA,DOM,1
24,PTH,OPH + RHUMA,HC,1
27,PTG,OPH + RHUMA,DOM,1
27,PTG,OPH + RHUMA,HDJ,1
28,PTG,OPH + RHUMA,DOM,1
28,PTG,OPH + RHUMA,HC_HDJ,1
28,PTH,OPH + RHUMA,HC,1
29,PTH,OPH + RHUMA,HDJ,1
30,PTG,OPH + RHUMA,,1
30,PTG,OPH + RHUMA,HC_HDJ,1
30,PTG,OPH + RHUMA,HDJ,1
31,PTH,OPH + RHUMA,,1
34,PTG,OPH + RHUMA,HC_HDJ,1
34,PTG,OPH + RHUMA,HDJ,1
34,PTH,OPH + RHUMA,,1
35,PTG,OPH + RHUMA,HDJ,1
35,PTH,OPH + RHUMA,,1
36,PTG,OPH + RHUMA,HC,1
36,PTH,OPH + RHUMA,DOM,1
36,PTH,OPH + RHUMA,HC,1
38,PTG,OPH + RHUMA,,1
38,PTG,OPH + RHUMA,HC_HDJ,1
39,PTG,OPH + RHUMA,DOM,1
39,PTH,OPH + RHUMA,DOM,1
42,PTH,OPH + RHUMA,HC,1
44,PTG,OPH + RHUMA,,1
45,PTG,OPH + RHUMA,DOM,1
46,PTG,OPH + RHUMA,HC,1
47,PTG,OPH + RHUMA,,1
47,PTG,OPH + RHUMA,HC,1
52,PTG,OPH + RHUMA,HC,1
53,PTH,OPH + RHUMA,DOM,1
54,PTG,OPH + RHUMA,,1
54,PTG,OPH + RHUMA,HC_HDJ,1
55,PTG,OPH + RHUMA,HC,1
55,PTH,OPH + RHUMA,DOM,1
56,PTH,OPH + RHUMA,,1
57,PTH,OPH + RHUMA,,1
57,PTH,OPH + RHUMA,HC,1
58,PTG,OPH + RHUMA,DOM,1
61,PTH,OPH + RHUMA,DOM,1
62,PTG,OPH + RHUMA,,1
62,PTG,OPH + RHUMA,HC_HDJ,1
62,PTH,OPH + RHUMA,HC,1
64,PTG,OPH + RHUMA,DOM,1
65,PTG,OPH + RHUMA,DOM,1
65,PTH,OPH + RHUMA,DOM,1
65,PTH,OPH + RHUMA,HC,1
66,PTG,OPH + RHUMA,HC,1
66,PTH,OPH + RHUMA,,1
67,PTG,OPH + RHUMA,,1
67,PTH,OPH + RHUMA,HDJ,1
68,PTG,OPH + RHUMA,HDJ,1
69,PTG,OPH + RHUMA,,1
69,PTH,OPH + RHUMA,,1
69,PTH,OPH + RHUMA,HC_HDJ,1
70,PTG,OPH + RHUMA,DOM,1
70,PTH,OPH + RHUMA,DOM,1
71,PTG,OPH + RHUMA,HDJ,1
72,PTG,OPH + RHUMA,HC,1
73,PTG,OPH + RHUMA,HC_HDJ,1
74,PTG,OPH + RHUMA,HDJ,1
74,PTH,OPH + RHUMA,,1
75,PTG,OPH + RHUMA,HC_HDJ,1
75,PTG,OPH + RHUMA,HDJ,1
75,PTH,OPH + RHUMA,HDJ,1
76,PTG,OPH + RHUMA,HDJ,1
77,PTG,OPH + RHUMA,,1
77,PTG,OPH + RHUMA,HDJ,1
77,PTH,OPH + RHUMA,HC_HDJ,1
78,PTG,OPH + RHUMA,,1
78,PTG,OPH + RHUMA,HC_HDJ,1
79,PTG,OPH + RHUMA,HC,1
80,PTG,OPH + RHUMA,HC,1
80,PTH,OPH + RHUMA,HC,1
81,PTH,OPH + RHUMA,HC,1
82,PTG,OPH + RHUMA,DOM,1
82,PTH,OPH + RHUMA,,1
83,PTG,OPH + RHUMA,,1
83,PTH,OPH + RHUMA,HC,1
84,PTG,OPH + RHUMA,HC,1
84,PTG,OPH + RHUMA,HDJ,1
85,PTG,OPH + RHUMA,HC,1
85,PTH,OPH + RHUMA,HC,1
86,PTG,OPH + RHUMA,,1
86,PTG,OPH + RHUMA,HC,1
88,PTG,OPH + RHUMA,DOM,1
88,PTH,OPH + RHUMA,DOM,1
88,PTH,OPH + RHUMA,HC,1
90,PTG,OPH + RHUMA,DOM,1
90,PTG,OPH + RHUMA,HC,1
91,PTH,OPH + RHUMA,,1
92,PTG,OPH + RHUMA,,1
92,PTG,OPH + RHUMA,HC_HDJ,1
92,PTH,OPH + RHUMA,HC_HDJ,1
93,PTG,OPH + RHUMA,,1
93,PTG,OPH + RHUMA,HC_HDJ,1
94,PTG,OPH + RHUMA,,1
94,PTH,OPH + RHUMA,HC_HDJ,1
95,PTH,OPH + RHUMA,,1
97,PTG,OPH + RHUMA,,1
971,PTG,OPH + RHUMA,HC,1
999,PTG,OPH + RHUMA,HC,1
26,PTH,OPH + RHUMA + URO,DOM,2
35,PTH,OPH + RHUMA + URO,DOM,2
62,PTG,OPH + RHUMA + URO,DOM,2
68,PTH,OPH + RHUMA + URO,DOM,2
77,PTH,OPH + RHUMA + URO,DOM,2
78,PTH,OPH + RHUMA + URO,DOM,2
2,PTG,OPH + RHUMA + URO,DOM,1
3,PTH,OPH + RHUMA + URO,DOM,1
6,PTG,OPH + RHUMA + URO,HC,1
7,PTH,OPH + RHUMA + URO,DOM,1
8,PTH,OPH + RHUMA + URO,DOM,1
13,PTG,OPH + RHUMA + URO,DOM,1
15,PTH,OPH + RHUMA + URO,DOM,1
26,PTG,OPH + RHUMA + URO,HC,1
28,PTH,OPH + RHUMA + URO,DOM,1
29,PTH,OPH + RHUMA + URO,HC_HDJ,1
30,PTG,OPH + RHUMA + URO,DOM,1
30,PTH,OPH + RHUMA + URO,DOM,1
33,PTG,OPH + RHUMA + URO,HC,1
37,PTG,OPH + RHUMA + URO,HC,1
41,PTG,OPH + RHUMA + URO,DOM,1
43,PTG,OPH + RHUMA + URO,HC,1
43,PTH,OPH + RHUMA + URO,DOM,1
56,PTH,OPH + RHUMA + URO,DOM,1
57,PTH,OPH + RHUMA + URO,DOM,1
59,PTH,OPH + RHUMA + URO,DOM,1
67,PTG,OPH + RHUMA + URO,DOM,1
67,PTG,OPH + RHUMA + URO,HC,1
69,PTH,OPH + RHUMA + URO,HC,1
73,PTH,OPH + RHUMA + URO,DOM,1
73,PTH,OPH + RHUMA + URO,HC,1
75,PTH,OPH + RHUMA + URO,DOM,1
75,PTH,OPH + RHUMA + URO,HC,1
76,PTG,OPH + RHUMA + URO,DOM,1
76,PTH,OPH + RHUMA + URO,DOM,1
78,PTG,OPH + RHUMA + URO,HC,1
79,PTH,OPH + RHUMA + URO,DOM,1
83,PTG,OPH + RHUMA + URO,DOM,1
83,PTH,OPH + RHUMA + URO,DOM,1
83,PTH,OPH + RHUMA + URO,HDJ,1
84,PTG,OPH + RHUMA + URO,HC,1
87,PTH,OPH + RHUMA + URO,HC,1
92,PTG,OPH + RHUMA + URO,HC,1
93,PTH,OPH + RHUMA + URO,DOM,1
94,PTH,OPH + RHUMA + URO,HC_HDJ,1
95,PTG,OPH + RHUMA + URO,DOM,1
95,PTH,OPH + RHUMA + URO,DOM,1
97,PTG,OPH + RHUMA + URO,HC,1
24,PTG,OPH + URO,HC,4
30,PTH,OPH + URO,DOM,4
80,PTH,OPH + URO,DOM,4
1,PTH,OPH + URO,DOM,3
6,PTG,OPH + URO,HC,3
17,PTH,OPH + URO,DOM,3
20,PTH,OPH + URO,DOM,3
22,PTH,OPH + URO,HC,3
23,PTH,OPH + URO,DOM,3
25,PTH,OPH + URO,DOM,3
27,PTH,OPH + URO,DOM,3
31,PTG,OPH + URO,HC,3
51,PTH,OPH + URO,DOM,3
58,PTG,OPH + URO,DOM,3
60,PTG,OPH + URO,DOM,3
76,PTH,OPH + URO,DOM,3
77,PTH,OPH + URO,DOM,3
92,PTH,OPH + URO,DOM,3
3,PTG,OPH + URO,DOM,2
7,PTH,OPH + URO,DOM,2
12,PTH,OPH + URO,DOM,2
13,PTG,OPH + URO,HC_HDJ,2
13,PTH,OPH + URO,DOM,2
17,PTG,OPH + URO,DOM,2
22,PTH,OPH + URO,DOM,2
29,PTH,OPH + URO,HC,2
30,PTG,OPH + URO,DOM,2
32,PTG,OPH + URO,,2
34,PTH,OPH + URO,DOM,2
35,PTG,OPH + URO,DOM,2
35,PTH,OPH + URO,DOM,2
39,PTG,OPH + URO,DOM,2
47,PTH,OPH + URO,DOM,2
57,PTG,OPH + URO,DOM,2
57,PTG,OPH + URO,HC,2
57,PTG,OPH + URO,HDJ,2
59,PTH,OPH + URO,,2
59,PTH,OPH + URO,DOM,2
59,PTH,OPH + URO,HC,2
60,PTH,OPH + URO,DOM,2
62,PTH,OPH + URO,DOM,2
67,PTG,OPH + URO,DOM,2
71,PTG,OPH + URO,HC,2
76,PTG,OPH + URO,HC,2
77,PTG,OPH + URO,DOM,2
78,PTH,OPH + URO,DOM,2
78,PTH,OPH + URO,HC,2
87,PTG,OPH + URO,HDJ,2
91,PTH,OPH + URO,DOM,2
92,PTG,OPH + URO,HC,2
93,PTG,OPH + URO,DOM,2
95,PTH,OPH + URO,DOM,2
1,PTG,OPH + URO,DOM,1
1,PTG,OPH + URO,HC,1
1,PTH,OPH + URO,HDJ,1
2,PTG,OPH + URO,DOM,1
2,PTG,OPH + URO,HC,1
3,PTH,OPH + URO,HC,1
5,PTG,OPH + URO,HC,1
6,PTG,OPH + URO,DOM,1
6,PTH,OPH + URO,DOM,1
7,PTH,OPH + URO,HC,1
8,PTG,OPH + URO,DOM,1
8,PTH,OPH + URO,HC,1
9,PTG,OPH + URO,HC,1
10,PTH,OPH + URO,DOM,1
11,PTG,OPH + URO,HC,1
11,PTH,OPH + URO,DOM,1
13,PTG,OPH + URO,DOM,1
13,PTG,OPH + URO,HC,1
13,PTG,OPH + URO,HDJ,1
13,PTH,OPH + URO,HC,1
14,PTH,OPH + URO,DOM,1
15,PTG,OPH + URO,DOM,1
16,PTH,OPH + URO,,1
16,PTH,OPH + URO,DOM,1
17,PTG,OPH + URO,HC,1
17,PTH,OPH + URO,HC,1
18,PTH,OPH + URO,DOM,1
21,PTG,OPH + URO,HC,1
21,PTH,OPH + URO,,1
21,PTH,OPH + URO,HC,1
22,PTG,OPH + URO,DOM,1
24,PTG,OPH + URO,DOM,1
25,PTG,OPH + URO,HC,1
26,PTG,OPH + URO,HC,1
26,PTH,OPH + URO,DOM,1
27,PTG,OPH + URO,HDJ,1
28,PTG,OPH + URO,DOM,1
29,PTG,OPH + URO,HDJ,1
30,PTG,OPH + URO,HC,1
31,PTH,OPH + URO,DOM,1
32,PTG,OPH + URO,DOM,1
32,PTH,OPH + URO,DOM,1
32,PTH,OPH + URO,HC,1
33,PTG,OPH + URO,DOM,1
33,PTH,OPH + URO,DOM,1
34,PTG,OPH + URO,DOM,1
34,PTG,OPH + URO,HC,1
34,PTH,OPH + URO,HC,1
35,PTH,OPH + URO,HC,1
36,PTG,OPH + URO,DOM,1
37,PTG,OPH + URO,DOM,1
37,PTG,OPH + URO,HC,1
37,PTH,OPH + URO,DOM,1
38,PTG,OPH + URO,HC,1
38,PTH,OPH + URO,DOM,1
39,PTH,OPH + URO,DOM,1
40,PTG,OPH + URO,HC,1
41,PTH,OPH + URO,DOM,1
41,PTH,OPH + URO,HC,1
42,PTG,OPH + URO,HDJ,1
42,PTH,OPH + URO,HC,1
44,PTG,OPH + URO,DOM,1
44,PTG,OPH + URO,HC,1
44,PTH,OPH + URO,,1
44,PTH,OPH + URO,DOM,1
45,PTG,OPH + URO,DOM,1
45,PTH,OPH + URO,HC_HDJ,1
46,PTG,OPH + URO,HC,1
47,PTG,OPH + URO,HC,1
47,PTH,OPH + URO,HC,1
50,PTG,OPH + URO,HC,1
51,PTG,OPH + URO,DOM,1
53,PTH,OPH + URO,DOM,1
54,PTG,OPH + URO,,1
54,PTH,OPH + URO,DOM,1
55,PTG,OPH + URO,DOM,1
55,PTH,OPH + URO,,1
56,PTG,OPH + URO,HC,1
56,PTH,OPH + URO,DOM,1
56,PTH,OPH + URO,HC,1
58,PTG,OPH + URO,HC,1
59,PTG,OPH + URO,DOM,1
59,PTG,OPH + URO,HC,1
59,PTG,OPH + URO,HC_HDJ,1
59,PTG,OPH + URO,HDJ,1
60,PTH,OPH + URO,HC,1
62,PTG,OPH + URO,HC,1
62,PTH,OPH + URO,,1
63,PTG,OPH + URO,DOM,1
63,PTH,OPH + URO,DOM,1
64,PTG,OPH + URO,DOM,1
64,PTH,OPH + URO,DOM,1
64,PTH,OPH + URO,HC,1
65,PTG,OPH + URO,DOM,1
66,PTG,OPH + URO,DOM,1
66,PTH,OPH + URO,DOM,1
67,PTG,OPH + URO,HC,1
67,PTG,OPH + URO,HDJ,1
67,PTH,OPH + URO,DOM,1
68,PTG,OPH + URO,DOM,1
68,PTH,OPH + URO,DOM,1
68,PTH,OPH + URO,HC,1
69,PTG,OPH + URO,DOM,1
69,PTG,OPH + URO,HC,1
69,PTH,OPH + URO,DOM,1
69,PTH,OPH + URO,HC,1
70,PTH,OPH + URO,DOM,1
71,PTG,OPH + URO,DOM,1
71,PTH,OPH + URO,DOM,1
72,PTG,OPH + URO,DOM,1
72,PTG,OPH + URO,HC,1
72,PTH,OPH + URO,DOM,1
73,PTG,OPH + URO,HC,1
73,PTH,OPH + URO,DOM,1
74,PTG,OPH + URO,HC,1
74,PTH,OPH + URO,HC,1
75,PTG,OPH + URO,DOM,1
75,PTG,OPH + URO,HC,1
76,PTG,OPH + URO,DOM,1
77,PTH,OPH + URO,HC,1
78,PTG,OPH + URO,HDJ,1
79,PTG,OPH + URO,HC,1
79,PTH,OPH + URO,DOM,1
80,PTG,OPH + URO,HC,1
81,PTH,OPH + URO,,1
82,PTG,OPH + URO,HC,1
83,PTG,OPH + URO,HC,1
83,PTH,OPH + URO,DOM,1
85,PTG,OPH + URO,DOM,1
85,PTG,OPH + URO,HC,1
85,PTH,OPH + URO,DOM,1
86,PTH,OPH + URO,DOM,1
87,PTH,OPH + URO,DOM,1
88,PTG,OPH + URO,DOM,1
88,PTH,OPH + URO,DOM,1
90,PTH,OPH + URO,DOM,1
91,PTG,OPH + URO,HC,1
93,PTH,OPH + URO,DOM,1
94,PTH,OPH + URO,DOM,1
97,PTG,OPH + URO,DOM,1
209,PTG,OPH + URO,HC,1
59,PTH,ORL,DOM,20
67,PTG,ORL,DOM,20
62,PTH,ORL,DOM,17
38,PTH,ORL,DOM,14
77,PTH,ORL,DOM,14
13,PTH,ORL,DOM,13
54,PTH,ORL,DOM,13
29,PTH,ORL,DOM,11
33,PTG,ORL,DOM,11
